Knocked Genes,Knocked Count,Fitness
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
"533_AT1,1118_AT1,2713_AT1,8833_AT1,5230_AT1,80025_AT2,163404_AT1,283209_AT1",8,5.685842366399307
