Knocked Genes,Knocked Count,Fitness
"51727_AT1,2053_AT1,56954_AT1",3,0.0144905924043128
"23600_AT1,2731_AT1,113278_AT1,7366_AT1,6611_AT1",5,0.0141652118705906
"1609_AT1,3421_AT1,8622_AT1,5152_AT10,7296_AT4,122622_AT2,10164_AT1,64174_AT1",8,0.0138618079821513
2766_AT1,1,0.0134301015320175
"9154_AT2,10312_AT1,162417_AT1,19_AT1,9380_AT1,66002_AT1,2678_AT1,6487_AT8,4708_AT1,201164_AT1",10,0.0133926581905395
"89874_AT1,55268_AT1,1607_AT2,6519_AT1,515_AT3",5,0.0133564907700363
"501_AT1,1103_AT2,11000_AT1,2629_AT4,8435_AT1,29785_AT1",6,0.013217677396692
"8706_AT1,8704_AT1,1543_AT1,6647_AT1",4,0.0128074509448221
"2224_AT1,549_AT1,51086_AT1,84693_AT1,2585_AT1,51660_AT1",6,0.012784046770718
"64078_AT1,8424_AT1,1807_AT1,5091_AT1,5149_AT1,8898_AT1,9481_AT1,51495_AT1,4512_AT1,387893_AT1",10,0.0126631719538297
"438_AT1,3177_AT1,956_AT1,5169_AT1,443_AT1,54716_AT1,11046_AT1,80347_AT1,2592_AT3",9,0.0126448104971788
"43_AT2,645_AT1,6470_AT2,79695_AT1,9091_AT2,2495_AT1,115019_AT2,55191_AT1,471_AT1",9,0.0125453384303235
"9057_AT1,2110_AT1,526_AT1,55568_AT1,5337_AT1,5152_AT14,27010_AT1,84105_AT1,79993_AT1,390928_AT1",10,0.0122126091368532
"9962_AT1,4907_AT1,169355_AT1,2168_AT1,7498_AT1,374569_AT1,285440_AT1",7,0.0121162593748853
"953_AT1,1384_AT1,7915_AT1,10841_AT1,8867_AT1,8396_AT2,2171_AT1",7,0.0121141968041937
"956_AT1,427_AT1,2992_AT1,8693_AT1,93034_AT1,9453_AT1,91179_AT1",7,0.0120492913952292
"3177_AT1,9468_AT1,9057_AT1,6512_AT1,5279_AT2,1549_AT1,100288072_AT1",7,0.0117481074115734
"1571_AT1,2875_AT1,257202_AT1,6548_AT1,55512_AT2",5,0.0116479548890595
"114_AT1,245972_AT1,528_AT1,5152_AT6,5277_AT2,5335_AT2,3988_AT1,7991_AT2,8085_AT1",9,0.0115795516070192
"4129_AT1,10317_AT1,23539_AT1,6472_AT1,4598_AT1,5151_AT4,5330_AT1,112611_AT1,54539_AT1",9,0.0114664869859622
"205_AT3,8560_AT1,79695_AT1,4830_AT1,248_AT1,3764_AT1,7389_AT1,9200_AT1,125981_AT1,6419_AT1",10,0.0113725956275574
"206358_AT1,1809_AT1,1431_AT1,7915_AT1,2629_AT3,9331_AT1,353_AT1,116369_AT1,2529_AT1",9,0.0113138252823578
"377841_AT1,5151_AT1,3081_AT1,9091_AT1,64754_AT1",5,0.0112611841363698
"112_AT1,5238_AT1,114805_AT1,23443_AT1",4,0.011188342944886
"9390_AT1,4351_AT1,2739_AT1,64174_AT1,8644_AT1",5,0.0111179248086494
"9123_AT1,6579_AT1,226_AT2,79586_AT1,55650_AT1,3704_AT2,1200_AT1,100287639_AT1,6819_AT1,516_AT1",10,0.0111093644067023
"847_AT1,203_AT1",2,0.0110165275088458
"293_AT1,27034_AT1,8647_AT1,80201_AT1,4843_AT2,2512_AT1,7298_AT1,9677_AT1,23491_AT1",9,0.0109715082015011
"2875_AT1,8790_AT1,66035_AT1,2132_AT1,8693_AT1,29124_AT1,1582_AT1,51496_AT1,9890_AT1",9,0.0109367603868338
"8659_AT2,343_AT1",2,0.0104876175272509
"53919_AT1,57379_AT1,1588_AT2,2986_AT1,10873_AT1,5147_AT1,6833_AT1,5373_AT1,6487_AT10,344967_AT1",10,0.0102484294491103
"10026_AT1,26227_AT1,57665_AT1,522_AT2",4,0.010166304195551
"5321_AT1,1558_AT1,8867_AT1,5162_AT1,8818_AT1,3704_AT2,7166_AT1,2944_AT2,4704_AT1,5660_AT1",10,0.0099885369721972
"1738_AT1,1468_AT1,271_AT3,2997_AT1,2746_AT1,2629_AT5,25769_AT1,8897_AT2,10060_AT1,8707_AT1",10,0.0095139919220802
"3177_AT1,4881_AT1,84720_AT2,29796_AT1",4,0.009397980313159
"84889_AT1,5140_AT2,2512_AT1",3,0.0093321245310727
5634_AT1,1,0.0089382287449848
"205_AT1,527_AT1,275_AT1,7296_AT1,29926_AT2,27010_AT1,54539_AT1,123876_AT1,9739_AT1",9,0.008866090129558
"377841_AT1,2820_AT1,9356_AT1,215_AT1",4,0.0088553921073076
"4522_AT1,3283_AT1,5144_AT1,6559_AT1,9453_AT1,283208_AT1,56898_AT1,133121_AT1",8,0.0088368482564103
6819_AT1,1,0.0085856271412044
"10861_AT3,6548_AT1,1622_AT1,1356_AT1,2821_AT1,80025_AT1,10768_AT1,9890_AT1",8,0.0085789675767423
"57835_AT4,377841_AT1",2,0.0084752155619508
"5151_AT2,4832_AT1,51196_AT1,26063_AT1,132158_AT1,2585_AT1,1155_AT1,9249_AT1",8,0.0084633739051188
"10991_AT1,200576_AT3",2,0.0084415059454272
"23057_AT2,27010_AT1,51559_AT1,2170_AT1",4,0.0084075594685135
"128_AT1,18_AT2,6573_AT1,140838_AT1,126792_AT1,2937_AT1,27124_AT1,3628_AT1,26275_AT1",9,0.0083527581338038
56895_AT1,1,0.0083238521607924
"10312_AT2,1056_AT1,8654_AT1,29922_AT2,23396_AT1,79178_AT1,55627_AT1,53354_AT1,4729_AT1,58508_AT1",10,0.008273174603706
"222_AT1,2356_AT1,26035_AT1,5730_AT1,8394_AT1,29880_AT1,93492_AT1",7,0.0082681696836843
"51071_AT1,1384_AT3,66002_AT1,79993_AT1",4,0.0082498185223602
"175_AT1,3706_AT1,2819_AT1,2752_AT1,10558_AT1,4702_AT1,259307_AT1",7,0.0081781265475909
23539_AT1,1,0.0081736592509474
"8309_AT1,1312_AT1,6538_AT1,84649_AT1,2954_AT1,84720_AT2,6567_AT1,7054_AT2,4696_AT1,91012_AT1",10,0.0079723314926483
"7173_AT1,2986_AT1,55350_AT3,383_AT1,4284_AT1,163404_AT1",6,0.0077360273821445
"189_AT1,5320_AT1",2,0.0073713096395766
"535_AT1,2235_AT2,51727_AT1,1836_AT1,7001_AT3,5287_AT1,5305_AT1,3423_AT1,2987_AT1,8708_AT1",10,0.0072638268054618
"3177_AT1,2182_AT1,54965_AT1,1737_AT1,10020_AT1,123096_AT1",6,0.0072310957226031
"64600_AT1,10005_AT3,122618_AT1",3,0.0071913570222496
"54677_AT1,8836_AT1,80339_AT1,54872_AT1,5296_AT1,10157_AT1,31_AT2",7,0.0070303161030185
"124975_AT1,55627_AT1,5631_AT1,4710_AT1",4,0.0068523285649412
"5152_AT3,5168_AT1,84890_AT1,3034_AT1,4759_AT1",5,0.0067348118483714
"23539_AT1,55066_AT1",2,0.0066525066780538
8875_AT1,1,0.0066141023979812
"8639_AT1,2806_AT1,2583_AT1,178_AT2,6521_AT1,10400_AT1,5634_AT1,5973_AT1,51312_AT1,2524_AT1",10,0.0065901529058414
"8527_AT1,4830_AT1,5053_AT1,115111_AT1,100507855_AT1",5,0.0065214119686604
"79751_AT1,51477_AT1",2,0.0064619513918065
"2571_AT1,9550_AT1,8424_AT1,6547_AT4,290_AT1,8789_AT1,144195_AT1,51056_AT1,57834_AT1,4541_AT1",10,0.0063990232280955
8833_AT1,1,0.0063560122153481
"1375_AT4,2348_AT3,51477_AT1,1356_AT1,137902_AT1,518_AT3",6,0.0063207174906025
5145_AT1,1,0.0063097114837215
5148_AT1,1,0.0063097114837215
5152_AT13,1,0.0063097114837215
5146_AT1,1,0.0063097114837215
"8604_AT1,55454_AT1,10841_AT2,2712_AT1,2879_AT1,9453_AT1",6,0.0062921438987381
"114_AT1,9154_AT2,116285_AT1,5091_AT1,54659_AT1,4284_AT1,3156_AT1,7389_AT1,9388_AT1,522_AT2",10,0.0062428393216113
"10678_AT1,528_AT2,57468_AT1,7001_AT2,1327_AT1,1340_AT1",6,0.0061940017711088
"117283_AT1,55350_AT1,6611_AT1,2222_AT1,4536_AT1",5,0.0061224367031931
"10861_AT2,5152_AT10,7054_AT2,25874_AT1,9200_AT1,1346_AT1",6,0.0061086599955684
"8034_AT1,2517_AT1,123041_AT3,7296_AT3,2495_AT1,55512_AT1,84105_AT1,522_AT2",8,0.0060833494960231
"51086_AT1,57468_AT1,9420_AT1,5151_AT2,5728_AT1,5295_AT3,5293_AT1,170712_AT1",8,0.0059944973463774
"5238_AT1,28234_AT1,1608_AT1,476_AT1,100137049_AT1,9956_AT1,64711_AT1,10768_AT2,51458_AT1,646486_AT1",10,0.0059464861639019
"51022_AT1,771_AT1",2,0.0058910019375962
"51805_AT1,9334_AT1,5137_AT1,1841_AT1,8781_AT1,5313_AT2",6,0.0058788482127527
"84706_AT1,7915_AT1,4831_AT1",3,0.0058216181402293
"55867_AT1,132158_AT1,4025_AT1,283209_AT1",4,0.0056871490749998
"10449_AT1,81539_AT1,6565_AT1,2629_AT4,7371_AT1,54872_AT1,5332_AT2,23563_AT1,23371_AT1,518_AT1",10,0.0055832670517503
"1152_AT1,80270_AT1,2639_AT2,4831_AT1,23478_AT1",5,0.0055272588822413
"528_AT2,26301_AT1,23236_AT1,2053_AT1,195814_AT1,7363_AT1,4351_AT1,8170_AT1",8,0.0054809205734227
"9153_AT1,6506_AT1,10841_AT2,197257_AT2,55350_AT2,122622_AT1,1503_AT1,2172_AT1",8,0.0053516440146801
"1577_AT1,5959_AT1,54904_AT1,360203_AT1",4,0.005067618993863
"28_AT1,2974_AT1,5959_AT1",3,0.0050572857845573
10588_AT1,1,0.0050316714907105
"57835_AT2,6547_AT6,1836_AT1,5298_AT1,8781_AT1,5033_AT1,170712_AT1,522_AT4",8,0.0050181692834142
"6570_AT1,84618_AT1,102724197_AT1,84444_AT1",4,0.0049673943636527
"56895_AT1,2110_AT1,593_AT1,401494_AT1",4,0.0049267992891035
"4329_AT1,2271_AT1,27087_AT2,366_AT1,93034_AT2,113675_AT1,4249_AT1",7,0.0048797267191552
"27165_AT2,9524_AT1,85465_AT1",3,0.0047885821162968
"115286_AT1,2954_AT2,6487_AT6,403313_AT1,220074_AT1,283209_AT1,51741_AT1",7,0.004786621146021
"1375_AT2,129642_AT1,622_AT2,2819_AT1,4704_AT1,4717_AT1",6,0.0047856342767073
"8654_AT2,8702_AT1",2,0.0047108428157161
"57084_AT1,1572_AT1,9356_AT1,259230_AT1,4707_AT1,1346_AT1,2527_AT1",7,0.0047058957183913
"8869_AT1,4017_AT1",2,0.004646676935649
"1158_AT1,1155_AT1",2,0.0046289506380317
5140_AT1,1,0.0046223349223625
"314_AT2,53947_AT1,2875_AT1,1719_AT1,2974_AT1,4830_AT2,8395_AT1,54575_AT1,84890_AT1,10941_AT1",10,0.0046158264426691
"412_AT1,57665_AT1,1215_AT1",3,0.0045419703915052
"6817_AT5,9807_AT2",2,0.0044533560504526
1609_AT1,1,0.0044469643399221
"847_AT1,1040_AT1,2998_AT1,284098_AT1,2878_AT1,25874_AT1",6,0.0044222338030418
"954_AT1,1891_AT1,1158_AT1,1608_AT1,57127_AT1,5288_AT1,26061_AT1,339221_AT1,4728_AT1,55856_AT1",10,0.0044030810142746
"6817_AT4,178_AT1,27165_AT2,4952_AT2,1503_AT1,81849_AT1",6,0.0043646243758694
"4967_AT1,8818_AT2,195814_AT1,7366_AT1,27090_AT1",5,0.0042623195499999
"2710_AT1,80271_AT1,3704_AT2,195814_AT1,1503_AT1",5,0.0042406681077691
"112724_AT1,259230_AT1",2,0.0042360420793081
"6582_AT2,526_AT1,10201_AT1,8818_AT1,55350_AT3,145226_AT1,5211_AT2,340485_AT1",8,0.0042338366064836
"57393_AT1,276_AT2,7371_AT1,3425_AT1,7306_AT1,6713_AT1,6715_AT1,8974_AT1,170712_AT1,84444_AT1",10,0.0042302530825544
"57084_AT1,8821_AT1,145226_AT1,51171_AT1",4,0.0041855054190085
10825_AT1,1,0.0041497032937212
"2731_AT1,29922_AT2,260293_AT1",3,0.0041203215901914
"51606_AT2,5142_AT1,10400_AT2,29880_AT1,57665_AT1,6487_AT4,1357_AT1",7,0.0041190629495041
2984_AT1,1,0.0041051956421424
"129642_AT1,525_AT1,7173_AT5,10861_AT2,5091_AT1,6898_AT1,23530_AT2,6697_AT1,286016_AT1",9,0.0041004701149427
"1809_AT1,1036_AT1,54872_AT1",3,0.0040956740695458
6487_AT4,1,0.00408247173611
"79611_AT1,2356_AT1,2628_AT1,5143_AT1,3098_AT1,5743_AT1,22978_AT1,8513_AT1,55830_AT1",9,0.0040745092622359
"146712_AT1,55867_AT1",2,0.0040256490249151
"178_AT3,191_AT1,4759_AT1",3,0.0039864520991168
340811_AT1,1,0.0039839806947582
"79369_AT1,189_AT1,114805_AT1,81849_AT1,4953_AT1,8473_AT1",6,0.0039749564776344
"2348_AT4,644_AT1,4598_AT1,116255_AT1,5147_AT1,199974_AT1,25874_AT1,1350_AT1,51099_AT1",9,0.003964470613137
"438_AT1,57835_AT1,3074_AT1,6547_AT1,23428_AT1,9380_AT1,6448_AT1,248_AT1,222962_AT1,771_AT2",10,0.0039578981574252
2629_AT5,1,0.0039473276185083
"8818_AT2,6389_AT1,145226_AT1,5948_AT1",4,0.0039397802050983
"10449_AT1,7296_AT1,80347_AT1,6563_AT1,9108_AT1,80854_AT1,83468_AT1",7,0.0038838181659564
"493_AT1,6519_AT1,6511_AT1,8703_AT1,8803_AT1,1572_AT1,2678_AT3,55350_AT2,8613_AT1,113675_AT1",10,0.0038615044826494
"9197_AT1,3938_AT1,5149_AT1,8654_AT2,6390_AT1,100287639_AT1,6675_AT1,64834_AT1,5407_AT1",9,0.0037891091160135
"10841_AT1,80055_AT1,4952_AT1,64499_AT1,7296_AT1",5,0.0037857497651763
6538_AT1,1,0.0037235543664072
5321_AT1,1,0.0036629400489079
2678_AT1,1,0.003636618008604
"6574_AT1,122481_AT1,644974_AT1",3,0.003625505764791
"56994_AT1,1120_AT1,3157_AT2,3158_AT1,8396_AT2,5009_AT1,157506_AT1,54020_AT1,8630_AT1,10553_AT1",10,0.003588179467943
51447_AT3,1,0.0035806708450921
6570_AT1,1,0.0035806708450921
6818_AT2,1,0.0035806708450921
84920_AT1,1,0.0035806708450921
"270_AT1,6487_AT1,283358_AT1",3,0.0035602214754642
5150_AT1,1,0.0035026281063181
"10317_AT1,27087_AT1,178_AT1,3795_AT1,1056_AT1,57127_AT1,26063_AT1,2752_AT1,4720_AT1",9,0.0033010919663617
"2571_AT2,27165_AT2,94005_AT1,5009_AT1,23761_AT1,2821_AT1,54995_AT1",7,0.0032895272601804
"8574_AT1,7083_AT1,2181_AT2,2639_AT2,2937_AT1,31_AT5,4731_AT2,64834_AT1",8,0.0032193218027013
157506_AT1,1,0.0031403598260778
8705_AT1,1,0.0029825188592549
"954_AT2,34_AT1,9536_AT1,222537_AT1,948_AT1,2170_AT1",6,0.0029805604792062
"6534_AT1,6563_AT1",2,0.002939081020336
"622_AT2,59272_AT1,178_AT4,5148_AT1,4831_AT1,9091_AT2,8085_AT1",7,0.0029347159967164
"55577_AT1,178_AT2,178_AT5,4668_AT1,2053_AT1,22876_AT1",6,0.0029311558934615
"51_AT2,108_AT1,111_AT1,1632_AT1,7296_AT4,7054_AT2",6,0.00291670534071
"10165_AT1,1811_AT1,79178_AT1",3,0.0029140381125584
27159_AT1,1,0.002807907274979
"36_AT1,5334_AT1,8085_AT1",3,0.0028051372037353
"955_AT1,59272_AT1,11136_AT1,275_AT1,25902_AT1,1558_AT2,9524_AT1",7,0.0027936746650392
"2181_AT1,6505_AT1,51251_AT1",3,0.0027926608923016
"4128_AT1,36_AT1,593_AT1,340485_AT1",4,0.0027143654440845
"240_AT1,3420_AT1,1585_AT1,128869_AT1,10901_AT1,2673_AT1,253017_AT1",7,0.0026932628844926
"2678_AT2,6487_AT8",2,0.0026812656802577
"239_AT1,9334_AT1,200010_AT1,2821_AT1,286297_AT1,2171_AT1",6,0.0026786986936793
9200_AT1,1,0.0026701430841409
"27159_AT2,201562_AT1",2,0.002670142628281
"644_AT1,401494_AT1",2,0.0026658101345464
"79623_AT1,84679_AT1,480_AT1,80308_AT2,875_AT1,2821_AT1,4712_AT2,51458_AT1,146664_AT1",9,0.0026581965408414
"1553_AT1,5152_AT16,340485_AT1",3,0.0025618053171953
"6554_AT1,4522_AT1",2,0.0025566860290069
"10317_AT3,7364_AT1,83401_AT1",3,0.0025411449444957
"55907_AT1,2878_AT1,4843_AT2,9331_AT1,728441_AT1,55312_AT1,97_AT2",7,0.0025209826997578
"135152_AT1,3028_AT1",2,0.0025087811202635
1548_AT1,1,0.0025051782376326
"314_AT1,55577_AT1,8706_AT2,80270_AT1,10826_AT1",5,0.002466955976426
"2348_AT4,10449_AT1,5169_AT1,7177_AT1,51079_AT1",5,0.0024156657219083
"10317_AT1,245973_AT1,7915_AT2,22856_AT1,51292_AT1,29925_AT2,51099_AT1",7,0.0023944715506859
"3162_AT1,56953_AT1,9653_AT1,8041_AT1",4,0.0023869834589978
"7001_AT1,10560_AT1,345274_AT1",3,0.0023648568598122
"81539_AT1,5138_AT1,5139_AT1,29922_AT1,2944_AT2,5959_AT1,51557_AT1,58510_AT1,284111_AT1",9,0.002343644200895
"57835_AT2,57835_AT3,6540_AT1,63917_AT1,2746_AT1,2954_AT2,7296_AT1,8288_AT1,5959_AT1,4536_AT1",10,0.0023278630119988
1585_AT1,1,0.0023248501492953
"445_AT1,1431_AT1,2746_AT1,3157_AT1,81579_AT1,57665_AT1,9453_AT1,6715_AT1,57094_AT1",9,0.0022977158813636
"3421_AT2,8801_AT1,57030_AT1,64816_AT1,9583_AT1,9435_AT1,5634_AT1,4514_AT1,123688_AT1",9,0.0022721344588107
"622_AT1,4522_AT1,22856_AT1,53905_AT1,79896_AT1",5,0.0022340296383933
"10317_AT3,84889_AT1,11136_AT1,5207_AT1,8608_AT1,5631_AT1,23430_AT1",7,0.0022018146778642
"60481_AT1,4522_AT1,5152_AT3,55361_AT1,7054_AT2,22876_AT1,4249_AT1",7,0.0021974097256569
"8898_AT1,4524_AT1,5205_AT1",3,0.0021906482069153
"117247_AT1,493_AT1,2651_AT1,2679_AT1,1543_AT1,5288_AT1,166012_AT1,51251_AT1,358_AT1,7350_AT1",10,0.0021609789309583
"8525_AT2,94005_AT1",2,0.0021346825363379
"526_AT1,8372_AT1,2766_AT1",3,0.0021227581777903
"291_AT1,5091_AT1,5152_AT18,11181_AT1,6999_AT1,23169_AT1,383_AT1,60490_AT1,93034_AT2,1734_AT1",10,0.0020940515643753
"53919_AT1,23657_AT1,56606_AT1,51179_AT1,5151_AT1,51447_AT4,157506_AT1,4536_AT1,1733_AT1,3930_AT1",10,0.0020655019779056
"1375_AT1,10723_AT1,84720_AT2,100526794_AT1,10588_AT1,210_AT2,6487_AT7,79896_AT1,283208_AT1",9,0.002054870402681
"8671_AT1,4363_AT1,146712_AT1,43_AT1,11136_AT1,5052_AT3,5730_AT1",7,0.002044201745741
"95_AT1,9154_AT2,54407_AT1,5169_AT1,2593_AT1,57194_AT1,10005_AT2,2222_AT1,3703_AT1",9,0.0020380434530114
"1557_AT1,51227_AT2,10558_AT1,1635_AT1,57016_AT1",5,0.0020307921645324
"84720_AT2,10005_AT2,29926_AT2",3,0.0019966822876961
"8050_AT1,23600_AT2,526_AT1,178_AT2,5286_AT1,728441_AT1,80308_AT2",7,0.0019813650616148
"64781_AT2,154091_AT1,10935_AT1,57127_AT1,5333_AT1,7296_AT2,145226_AT1,3156_AT1,1349_AT1",9,0.0019811194604455
"19_AT1,4830_AT2,11212_AT1,6569_AT1",4,0.0019757508612379
360203_AT1,1,0.0019631649125594
"7372_AT1,9331_AT1,195814_AT1,498_AT3",4,0.0018980283692387
"534_AT2,6529_AT1,1854_AT1,80270_AT1,2821_AT1",5,0.0018977040908823
"669_AT2,11343_AT1,114971_AT1,8611_AT1",4,0.0018604128433989
"523_AT1,11238_AT1,7358_AT1,51109_AT1,9896_AT1,90701_AT1",6,0.0018442525908764
"427_AT1,1549_AT1,57016_AT1",3,0.0018266631576854
"30_AT1,1806_AT1,6448_AT1,154141_AT1",4,0.0018037717959988
"788_AT1,9990_AT1,9380_AT1,4832_AT1,65263_AT1,2585_AT1,7352_AT2,51559_AT1,374462_AT1,8473_AT1",10,0.00180041949945
4249_AT1,1,0.0017940022804543
"314_AT2,4843_AT1",2,0.0017879294988882
64802_AT1,1,0.0017763967366621
"5144_AT1,5409_AT1",2,0.0017414893347855
"1610_AT1,8802_AT1,8654_AT1,64080_AT1",4,0.00170384053799
"84002_AT1,11001_AT1,2717_AT1,2710_AT2,55808_AT1,2821_AT1,1155_AT1,64748_AT1,84444_AT1",9,0.0017035067080124
"1892_AT1,2593_AT1,8529_AT1,4881_AT1,23556_AT2,10057_AT2,51458_AT1,91179_AT1",8,0.0017006548630906
"205_AT3,6530_AT1,1384_AT2,124975_AT1",4,0.0016879042574454
"64078_AT1,1374_AT1,1633_AT1,51086_AT1,54480_AT1,57026_AT1,5298_AT1,11046_AT1,29085_AT1,79813_AT1",10,0.0016820276402033
"2572_AT1,410_AT1,3620_AT1,5160_AT1,5198_AT1",5,0.0016562291587596
"1610_AT1,2132_AT2,2974_AT1,5137_AT1,80142_AT2,51109_AT1,3248_AT1,2027_AT2,646480_AT1,9551_AT3",10,0.0016552613277343
"8529_AT1,10588_AT1",2,0.0016346259984136
"50_AT1,978_AT1,3290_AT1,55586_AT1,3081_AT1,2350_AT1,4351_AT1,79644_AT1,2170_AT1",9,0.0016231588856582
"55315_AT1,137964_AT1,3295_AT1,10087_AT1,239_AT1,4259_AT1,23417_AT1,5142_AT1,9429_AT1",9,0.0016114874734013
"6579_AT1,5223_AT1,160728_AT1,2639_AT1,8654_AT3,5335_AT2,84105_AT1,129807_AT1",8,0.0015863898183919
"55902_AT2,1468_AT1,6549_AT1,1066_AT1,10476_AT2",5,0.0015805187346776
"54_AT1,1962_AT1,3283_AT1,5105_AT1,338707_AT1",5,0.0015671519156878
"1312_AT2,8706_AT2,28976_AT1,117248_AT1,5143_AT1,30061_AT1,51557_AT1",7,0.0015582537757027
"2805_AT1,6817_AT2,8703_AT1,27115_AT1,3037_AT1,7296_AT1,6675_AT1,97_AT1,5313_AT2",9,0.0015441569189904
"51227_AT3,29956_AT1",2,0.0014895206110008
155184_AT1,1,0.0014829786551321
"1629_AT1,6389_AT1,23563_AT2,6611_AT1",4,0.0014793564133217
"8704_AT2,178_AT6,6549_AT1,1491_AT2,51144_AT1,79799_AT1",6,0.0014212808053522
"5151_AT3,6533_AT1,4694_AT1",3,0.0014149191455732
"8836_AT1,145226_AT1",2,0.0014148824724882
"9488_AT1,1638_AT1",2,0.0013728977967254
"2135_AT1,84720_AT2",2,0.0013643532081662
"529_AT1,66035_AT1,55343_AT1,10724_AT1",4,0.0013571406994348
445_AT1,1,0.0013403224932218
"440_AT2,50506_AT1,383_AT1,1491_AT1",4,0.0013007035250011
"51166_AT2,10317_AT1,1811_AT1,54965_AT1,5091_AT2,9536_AT2,64064_AT1,6482_AT1,9108_AT1,338707_AT1",10,0.0012913123545289
"8992_AT1,53947_AT1,8402_AT1,6319_AT1,3284_AT1,5091_AT2,53354_AT3,435_AT1,10007_AT1,374875_AT1",10,0.0012783275789748
"57835_AT4,1056_AT1,2882_AT1,5142_AT1,55191_AT1,646486_AT1",6,0.0012683136818461
"10449_AT1,57678_AT1,37_AT1,4759_AT1,146802_AT1",5,0.0012580843333174
123876_AT1,1,0.0012083713532949
"1120_AT1,427_AT2,1584_AT1,1543_AT1,5143_AT1,56623_AT1,8654_AT3,125981_AT1",8,0.0011826205932734
5337_AT1,1,0.0011796521689893
"43_AT1,36_AT1,1891_AT1,3421_AT1,29880_AT1,374291_AT1,1337_AT1,8513_AT1,514_AT2",9,0.0011754863728336
"204_AT3,6799_AT2,1716_AT4,55343_AT1,27165_AT2,6521_AT1,4832_AT1,7388_AT1,10058_AT1,11102_AT1",10,0.001165940170564
"1638_AT1,6526_AT1,27165_AT1,53905_AT2,200010_AT1,10060_AT1,767_AT1",7,0.001165024853717
"6547_AT6,80347_AT1,26266_AT1",3,0.0011535231093515
"8671_AT1,212_AT1,5130_AT1,6514_AT1,5184_AT1,2582_AT2",6,0.0011262966093193
"376497_AT1,3028_AT1,4726_AT1,1327_AT1",4,0.0010813371530781
"0,1962_AT1,5210_AT1,178_AT6,54716_AT1,23563_AT1,55304_AT1,221823_AT2,4017_AT1,152586_AT1",10,0.0010768982438682
"28_AT1,23657_AT1,64579_AT1,3620_AT1,90161_AT2,4351_AT1",6,0.0010741307730886
"30_AT1,84720_AT1,5152_AT14,4830_AT1,4353_AT1,33_AT1,6532_AT1,8707_AT1,100288072_AT1",9,0.0010698874049237
"66035_AT1,80142_AT3,7296_AT4,8612_AT1,9435_AT1,5372_AT1,93517_AT1,498_AT1",8,0.0010493264994919
"64781_AT1,343_AT1,113026_AT1,58478_AT1,498_AT1",5,0.0010403231998045
"80150_AT1,1629_AT1,2880_AT1,5184_AT1,9942_AT1,6819_AT1,64754_AT1,23478_AT1",8,0.001033856091534
"2710_AT2,84720_AT1,27284_AT1",3,0.0010271776811689
"26503_AT1,384_AT1,116285_AT1,6785_AT1,114805_AT1,2629_AT1,6005_AT1,54988_AT1,338707_AT1,3930_AT1",10,0.0010262303125972
"384_AT1,80142_AT1,54490_AT1,9388_AT1,84513_AT1",5,0.0009964836171873
"4758_AT1,7173_AT4,9615_AT1,2760_AT1,57104_AT1,119548_AT1,10715_AT1",7,0.0009964616523908
"134526_AT1,55577_AT1,477_AT1,27068_AT4,113189_AT1,84890_AT1,55066_AT1",7,0.0009959576997818
"2653_AT1,2517_AT1,2746_AT1,79751_AT1,3906_AT1,3423_AT2,2512_AT1,6240_AT1,23632_AT1,10941_AT1",10,0.0009851260492189
91012_AT1,1,0.000984747497467
"314_AT1,2348_AT6,29988_AT1,10588_AT1",4,0.000975161063989
"8424_AT1,57818_AT1,4881_AT1,23556_AT2,4594_AT1,84912_AT1,15_AT1,4709_AT1,4722_AT1",9,0.0009637513123654
5476_AT1,1,0.0009383898186829
"160428_AT1,10873_AT1,343_AT1,3028_AT1,257068_AT1,5335_AT1,4025_AT1,114571_AT1,10715_AT1",9,0.0009265700459904
"54187_AT1,64087_AT1,3157_AT2,51056_AT1,163404_AT1",5,0.0009260284018023
"35_AT1,29958_AT1,2135_AT1,284098_AT1,27124_AT2,2098_AT1",6,0.0009176962513547
"9114_AT1,125061_AT1,1576_AT1,5151_AT2,100287639_AT1,23262_AT1",6,0.0009107953000773
"84002_AT1,28234_AT1,10327_AT1,112483_AT1,9377_AT1,64180_AT1",6,0.0008443199512118
"1374_AT1,79695_AT1,115584_AT1,7365_AT1,84618_AT1,4728_AT1",6,0.0008419005000706
"56895_AT1,292_AT1,6718_AT1,2182_AT2,1811_AT1,26061_AT1,6482_AT2,7360_AT2",8,0.0008411211902388
"1375_AT3,374907_AT1,9487_AT1,2131_AT1,3157_AT1,5833_AT1,5330_AT1,6389_AT1,23205_AT1,171425_AT2",10,0.0008361935523805
"440_AT3,23428_AT2,7173_AT4,55361_AT1,6476_AT1,5950_AT1,51496_AT1,539_AT1",8,0.0008167138210385
"955_AT1,1607_AT1,3292_AT1,27124_AT2,94005_AT1,30814_AT1",6,0.0008010548248483
"5224_AT2,2137_AT1,55650_AT1,5152_AT5,51447_AT1,10864_AT1,55312_AT1,10825_AT1",8,0.0007984787332369
"52_AT1,197258_AT1,2184_AT1,26229_AT1,10026_AT1,6005_AT1,8288_AT1,6487_AT10",8,0.0007867018567692
"3030_AT1,126328_AT1",2,0.000780428801493
"3294_AT1,79837_AT1",2,0.0007576292682052
"2348_AT5,55867_AT1,148789_AT1,522_AT4",4,0.0007407036282809
