"gene_id","logFC","adj.P.Val"
"ENSG00000006007",0.242554120532119,0.487322509511611
"ENSG00000006015",-0.220252553204373,0.675047943907918
"ENSG00000006016",0.850913233177095,0.124722198682756
"ENSG00000006025",0.120199075595438,0.771115242689694
"ENSG00000006042",0.738079198273111,0.131320862416397
"ENSG00000006062",-0.0292525003372772,0.932472841060128
"ENSG00000006071",-0.739865598864672,0.122299278379498
"ENSG00000006118",0.509584733252855,0.102524216014478
"ENSG00000006125",-0.139537317518718,0.722515770903643
"ENSG00000006128",-1.34732248445355,0.0715062798043649
"ENSG00000006194",0.213064512182724,0.526667066352792
"ENSG00000006210",0.164140338686815,0.673986243238303
"ENSG00000006282",-0.112140452026251,0.69301895823273
"ENSG00000006283",-0.206554989706332,0.602574687989979
"ENSG00000006327",0.724562417427582,0.51759858678461
"ENSG00000006377",-0.0176574610416355,0.976452556977066
"ENSG00000006432",-0.481644625496992,0.316021533988037
"ENSG00000006451",0.296331439449201,0.40580435745246
"ENSG00000006453",0.792576463346941,0.244312835421672
"ENSG00000006459",-0.0741916761834619,0.902901755508411
"ENSG00000006468",-0.138694602396779,0.855634071655222
"ENSG00000006530",-0.470766428302699,0.178238527547665
"ENSG00000006534",0.146211724194638,0.705542712788554
"ENSG00000006555",0.542856085858531,0.232231319670614
"ENSG00000006576",-0.610355803288946,0.0756357771505293
"ENSG00000006607",-0.100357961488008,0.810168987191914
"ENSG00000006611",0.105836455159228,0.902716934406338
"ENSG00000006625",-0.528454386725861,0.232090855676216
"ENSG00000006634",-0.0438540363775995,0.943223618612792
"ENSG00000006638",-0.250672242660944,0.794267284685697
"ENSG00000006652",0.228405739376383,0.417063458666278
"ENSG00000006695",-0.122784228675974,0.696009852419232
"ENSG00000006704",0.4896938101271,0.0624524693263106
"ENSG00000006712",0.0473641357359772,0.872133174831396
"ENSG00000006715",-0.495585437051013,0.19751022989463
"ENSG00000006740",-0.120253743458842,0.668826591247827
"ENSG00000006744",-0.444467285736456,0.0534094726831494
"ENSG00000006747",0.0862002084397984,0.911575771655044
"ENSG00000006756",0.358252171721442,0.235576419198414
"ENSG00000006757",0.041391864123756,0.929515640780297
"ENSG00000006831",0.299549389245175,0.623294125935687
"ENSG00000006837",0.129623881337155,0.643324354610346
"ENSG00000007001",-0.670635920050417,0.157553517574115
"ENSG00000007047",0.215730791973887,0.394103919343191
"ENSG00000007062",1.31742895869676,0.0728684392760231
"ENSG00000007080",0.126015002463274,0.675495362072324
"ENSG00000007168",-0.374785900908968,0.22961917047445
"ENSG00000007171",-0.771024240591627,0.0490207214022952
"ENSG00000007174",0.229482853680637,0.533661638864367
"ENSG00000007202",0.0926936921678145,0.698618040587283
"ENSG00000007237",-0.479012147800487,0.118167745723245
"ENSG00000007255",-0.321228246141277,0.36797717782169
"ENSG00000007264",0.0318816217942526,0.943848105368572
"ENSG00000007314",1.28009834492224,0.286197335868543
"ENSG00000007341",-0.0328342111950043,0.926336863864617
"ENSG00000007372",0.398255943860926,0.369409395729957
"ENSG00000007376",0.0655775564764791,0.855096869461157
"ENSG00000007384",0.767381026430565,0.112508179274008
"ENSG00000007392",-0.59831961863946,0.132643256740244
"ENSG00000007402",-0.218773653516406,0.660362301756971
"ENSG00000007516",0.626153369009217,0.233632149850062
"ENSG00000007520",0.361142213132848,0.294519467993128
"ENSG00000007541",0.325314653161107,0.45323876401298
"ENSG00000007545",0.308114274164456,0.36692521812218
"ENSG00000007908",0.838624412346967,0.451541009993073
"ENSG00000007923",-0.28573778348356,0.131287916534086
"ENSG00000007933",0.275796623680159,0.604622380727878
"ENSG00000007944",0.235879080993789,0.456902434005279
"ENSG00000008018",-0.166657175112556,0.68061978497517
"ENSG00000008056",-0.600167549187623,0.0672148396108864
"ENSG00000008083",-0.0108996898082902,0.971061691876563
"ENSG00000008086",-1.18787825374783,0.023923445746572
"ENSG00000008118",-1.40114022347447,0.0133196263098443
"ENSG00000008128",0.335346044753415,0.380467622886408
"ENSG00000008130",0.501279684535023,0.103736370233765
"ENSG00000008226",0.496912171694,0.413474732740208
"ENSG00000008256",0.204038727037347,0.347881614795115
"ENSG00000008277",-0.340394772401567,0.344472457624508
"ENSG00000008282",-0.288482012789398,0.795110320452931
"ENSG00000008283",0.0480942046929022,0.932637128490585
"ENSG00000008294",-0.233441160367205,0.450183859720904
"ENSG00000008300",-0.349672868442286,0.386467962759667
"ENSG00000008311",-0.0798454030084345,0.906778628924418
"ENSG00000008324",0.224603779922819,0.861742354743404
"ENSG00000008382",0.528961981884884,0.254185380641321
"ENSG00000008394",0.292301084518891,0.578496218693463
"ENSG00000008405",0.544796060793735,0.199044936019147
"ENSG00000008441",0.105957912117689,0.630734061593732
"ENSG00000008513",0.422895878596226,0.114069013262317
"ENSG00000008516",0.65099097657779,0.465407489647716
"ENSG00000008517",1.07171455699025,0.22244840896281
"ENSG00000008710",-0.0355899216958095,0.952466558521614
"ENSG00000008735",-0.190141123717729,0.61378003962095
"ENSG00000008838",-0.0501352236376395,0.87452254392658
"ENSG00000008853",-0.684967023764303,0.117542434226865
"ENSG00000008869",-0.576635743644185,0.202596312420194
"ENSG00000008952",-0.0458040882036183,0.920256068141286
"ENSG00000008988",0.605928898276286,0.0517923098738528
"ENSG00000009307",0.119932014456117,0.733463285233009
"ENSG00000009335",-0.353769666609143,0.266588218753039
"ENSG00000009413",-0.0703662374591037,0.884910396780865
"ENSG00000009694",-0.600930136990764,0.151818527071985
"ENSG00000009709",-0.481359687391328,0.209260606706654
"ENSG00000009724",0.998556955688022,0.486388564593809
"ENSG00000009780",-0.676848549832637,0.17131868962347
"ENSG00000009790",0.397256129740797,0.451252760630555
"ENSG00000009830",-0.116920874175726,0.74669851067894
"ENSG00000009844",-0.68011812649752,0.355667335555439
"ENSG00000009950",-0.0736474681647594,0.889372647912391
"ENSG00000009954",0.057319787432269,0.856472607615644
"ENSG00000010017",-0.0737024953523274,0.821937610210665
"ENSG00000010072",-0.318948892738796,0.41313288561573
"ENSG00000010165",0.245252183343537,0.368749969701209
"ENSG00000010219",-0.253642363653237,0.406512768750941
"ENSG00000010244",-0.325159853293205,0.418140731389541
"ENSG00000010256",-0.183763142270423,0.602735074870401
"ENSG00000010270",0.127539740464296,0.791990369053793
"ENSG00000010278",-0.0463054648266272,0.936489972518869
"ENSG00000010282",-0.0721862708308044,0.893422512998895
"ENSG00000010292",0.0235817540932397,0.941593565125859
"ENSG00000010295",-0.432361533002068,0.176592004407945
"ENSG00000010310",0.488807964767164,0.429950555359297
"ENSG00000010318",-0.384628190190665,0.27925673830412
"ENSG00000010319",0.821154689568633,0.130272423928727
"ENSG00000010322",0.0909126153987376,0.851318520876127
"ENSG00000010327",0.420515506893963,0.563397020094621
"ENSG00000010361",0.15687089192279,0.629165655870272
"ENSG00000010379",1.07441277008353,0.0783908623115718
"ENSG00000010404",0.0176469705564173,0.958757475793954
"ENSG00000010539",-0.18691809016807,0.542548921629927
"ENSG00000010610",0.0862651718635146,0.85040066055874
"ENSG00000010626",-0.0448506312725745,0.875300399443835
"ENSG00000010671",-0.594299949083327,0.343958467824174
"ENSG00000010803",-0.0402397901524235,0.90767939431611
"ENSG00000010810",0.419377009121554,0.108786379190184
"ENSG00000010818",-0.341861616746142,0.196006224707938
"ENSG00000011007",0.191178875425251,0.445253927787269
"ENSG00000011009",-0.0561128637111389,0.856465872591038
"ENSG00000011021",0.130874816392105,0.49577976538116
"ENSG00000011028",0.776697642960337,0.205118564863446
"ENSG00000011052",-0.71653854889203,0.385473949333747
"ENSG00000011083",-1.20279822327327,0.0396826525546139
"ENSG00000011105",-0.049333197932641,0.883370765891464
"ENSG00000011114",-0.0365806134395273,0.943877919742753
"ENSG00000011132",0.484926427594373,0.216724537643925
"ENSG00000011143",-0.448122133831586,0.225909358960201
"ENSG00000011198",0.118404588909553,0.801703285040244
"ENSG00000011201",0.326018894307838,0.588274931503396
"ENSG00000011243",-0.171673512192559,0.572715059128178
"ENSG00000011258",-0.102673078618881,0.840866474103391
"ENSG00000011260",-0.319857639498998,0.106090288348238
"ENSG00000011275",0.0807211996440433,0.806197281867174
"ENSG00000011295",-0.00492639302271344,0.990154927896614
"ENSG00000011304",0.610335706481961,0.0899444438319903
"ENSG00000011332",0.062724557493144,0.863839680170525
"ENSG00000011347",-0.144617102408267,0.724383780857104
"ENSG00000011376",0.121527438518824,0.647710772425213
"ENSG00000011405",-0.0516771993303826,0.930157959911448
"ENSG00000011422",0.642198920258749,0.198359143803999
"ENSG00000011426",0.207016291962629,0.815967560488157
"ENSG00000011451",0.578624360010399,0.15549969583341
"ENSG00000011454",-0.0603854479516258,0.888205722219306
"ENSG00000011465",0.840016785397178,0.149659515036273
"ENSG00000011478",-0.323613233024264,0.330100067843415
"ENSG00000011485",-0.142050304293686,0.487103593115586
"ENSG00000011523",-0.310575064217959,0.251271973502337
"ENSG00000011566",-0.00174859180453232,0.995783108764579
"ENSG00000011600",0.424790013213645,0.463599475963806
"ENSG00000011638",0.639951602002752,0.0865550766013823
"ENSG00000011677",-0.673201804610116,0.281946697061686
"ENSG00000012048",0.10538943767288,0.807412678421604
"ENSG00000012061",0.148355241460132,0.553056211389745
"ENSG00000012124",0.00343262672158908,0.997407648623944
"ENSG00000012171",-0.182060264383366,0.754514416133774
"ENSG00000012174",-0.435649984687197,0.269971933470412
"ENSG00000012211",0.557291488617636,0.293149376644816
"ENSG00000012223",1.93506559722764,0.0841050809323291
"ENSG00000012232",-0.00849687677151185,0.978835340260547
"ENSG00000012660",0.566529953719762,0.379307838385345
"ENSG00000012779",-0.107159885054382,0.900863167392165
"ENSG00000012817",-0.502501809795789,0.829971710411785
"ENSG00000012822",-0.105218897729263,0.740877568905861
"ENSG00000012963",0.0615864124471113,0.879687881067557
"ENSG00000012983",0.00554875642239127,0.99228218725342
"ENSG00000013016",-0.269472697630404,0.313003929110627
"ENSG00000013275",-0.37076314848695,0.157459136026043
"ENSG00000013288",0.0209362971085087,0.93885356872071
"ENSG00000013293",-0.586286385988542,0.141264336747905
"ENSG00000013297",0.0686880914001458,0.94617680497432
"ENSG00000013306",0.253961103928593,0.33901271433463
"ENSG00000013364",0.28657898920362,0.43999422109674
"ENSG00000013374",-0.140740875305123,0.753180918805186
"ENSG00000013375",-0.292247961011944,0.585480232587744
"ENSG00000013392",-0.555991074976051,0.0863324638335528
"ENSG00000013441",0.3740788010276,0.469845543385986
"ENSG00000013503",-0.681789707865557,0.0878081919541178
"ENSG00000013523",-0.214606765750486,0.738191427603008
"ENSG00000013561",-0.111554890544849,0.712679763093935
"ENSG00000013563",-0.221440693430516,0.493990476072792
"ENSG00000013573",0.206250406052201,0.685934659270599
"ENSG00000013583",0.23289612997835,0.545547624980832
"ENSG00000013619",-0.429132778361121,0.462467622942784
"ENSG00000013725",-0.0499849078254943,0.94474782808649
"ENSG00000013810",0.249811583241688,0.489158641230772
"ENSG00000014123",-0.54191827812299,0.407090039132187
"ENSG00000014138",-0.166922336859065,0.716592852813498
"ENSG00000014164",0.256206446868761,0.357949292782701
"ENSG00000014216",0.0212238889678741,0.967144019936587
"ENSG00000014257",0.20387219169619,0.819735118585062
"ENSG00000014641",-1.3224423212712,0.0399344997959495
"ENSG00000014824",-0.620209531279177,0.177717273678682
"ENSG00000014914",0.254073732287209,0.551437693094541
"ENSG00000014919",-0.415225325225423,0.391000189445339
"ENSG00000015133",0.53151394290406,0.188640082555196
"ENSG00000015153",0.252493262497753,0.330528147354635
"ENSG00000015171",0.292351920845859,0.346168297606097
"ENSG00000015285",0.103033680468742,0.865420560624087
"ENSG00000015475",0.18367927665394,0.657354604478028
"ENSG00000015479",-0.347116721866743,0.289256526114593
"ENSG00000015520",2.20078894046461,0.126649977848829
"ENSG00000015532",-0.00413646486067724,0.988450538977188
"ENSG00000015568",-0.230968811527651,0.467034742251195
"ENSG00000015592",-0.870681619447546,0.0581605892059915
"ENSG00000015676",-0.446942801095684,0.090694697825945
"ENSG00000016391",0.67047986042191,0.196472066935445
"ENSG00000016402",-0.00927380502658716,0.993089286206912
"ENSG00000016602",0.300784207131171,0.762281504914521
"ENSG00000016864",-0.290899710535995,0.306722051668757
"ENSG00000017260",-0.351036210148305,0.458512459923607
"ENSG00000017483",0.355820287855249,0.584993517848826
"ENSG00000017797",0.383119819400017,0.108287898655108
"ENSG00000018189",-0.227999697330124,0.319448412261834
"ENSG00000018236",-0.183813571458391,0.674996738110477
"ENSG00000018280",-0.0636650186063004,0.94248926838687
"ENSG00000018408",1.01744240897802,0.0641995097985743
"ENSG00000018510",-0.708029100426573,0.352867210346528
"ENSG00000018610",-0.725629400207951,0.0837655154980791
"ENSG00000018625",0.90288925454437,0.0863324638335528
"ENSG00000018699",0.0719416325880481,0.883437212888186
"ENSG00000018869",-0.474666290173764,0.366218162964509
"ENSG00000019102",1.55516704195184,0.0878081919541178
"ENSG00000019144",0.0647673242126071,0.898716073279499
"ENSG00000019485",-0.304985797824498,0.240119528800834
"ENSG00000019505",-0.166798844006842,0.69850144332351
"ENSG00000019549",0.508933242528776,0.534510496648734
"ENSG00000019582",-0.830961619955788,0.426385361534917
"ENSG00000019991",0.573028121461576,0.341715821632119
"ENSG00000019995",-0.0270280828202258,0.954047144419029
"ENSG00000020129",-0.239458890633038,0.491988064126422
"ENSG00000020181",0.697243685331124,0.109737852377813
"ENSG00000020256",-0.0273192342116613,0.925046407726849
"ENSG00000020426",-0.428415446318952,0.238604181430707
"ENSG00000020577",1.50747409831388,0.0369311737040532
"ENSG00000020633",1.74597598681033,0.189426901211263
"ENSG00000020922",-0.639806684749271,0.364137994475367
"ENSG00000021300",0.786902367389901,0.0548985944264246
"ENSG00000021355",0.189187892376639,0.608232518602787
"ENSG00000021461",-0.378652969074974,0.619797033710224
"ENSG00000021488",0.349832996225458,0.480300389805099
"ENSG00000021574",-0.0243786584413214,0.945982317716686
"ENSG00000021645",-0.696888353351749,0.0693650704492997
"ENSG00000021762",0.0622746819379225,0.854480132833493
"ENSG00000021776",-0.317057674506597,0.566948718123296
"ENSG00000021826",-0.0944933828995803,0.841083447832988
"ENSG00000022267",-0.512005303068582,0.137302430353795
"ENSG00000022277",-0.0553774839347175,0.865420560624087
"ENSG00000022355",-1.13209807744865,0.0705407006324548
"ENSG00000022556",0.047992867425916,0.937338747302411
"ENSG00000022567",0.0437641014000582,0.895865207296513
"ENSG00000022840",0.16858825184371,0.43515819142403
"ENSG00000022976",-0.273982330459824,0.497181224034844
"ENSG00000023041",-0.315975757548514,0.334849953106958
"ENSG00000023171",-0.379790187871326,0.109684475760864
"ENSG00000023191",0.271641361332688,0.299212691426822
"ENSG00000023228",-0.189070489816389,0.486388564593809
"ENSG00000023287",0.0471291033975712,0.872306487918402
"ENSG00000023318",-0.363968447053898,0.3316824739141
"ENSG00000023330",-0.128042716450937,0.618078700535121
"ENSG00000023445",0.466263914931073,0.355797925467365
"ENSG00000023516",-0.32306764458098,0.488239835085997
"ENSG00000023572",-0.434814139850692,0.159479151227266
"ENSG00000023608",-0.119486625527249,0.680255250494104
"ENSG00000023697",-0.1103118264362,0.857230428471465
"ENSG00000023734",0.00196332498518933,0.996760023883217
"ENSG00000023839",0.721117965708504,0.18029633403368
"ENSG00000023892",-0.020889741072496,0.968734053291391
"ENSG00000023902",0.379106547071816,0.193944814262663
"ENSG00000023909",0.08578458570863,0.872080690527024
"ENSG00000024048",-0.0963641153913515,0.919190602062403
"ENSG00000024422",0.724844127963288,0.0655313301001731
"ENSG00000024526",-0.179950240936952,0.817442229550918
"ENSG00000025039",0.225999122197513,0.475005641427303
"ENSG00000025156",-0.770797701872811,0.0584908204889436
"ENSG00000025293",0.026128855208137,0.94027103333245
"ENSG00000025423",0.851105975733258,0.152977166904138
"ENSG00000025434",0.323205057525817,0.264410920904336
"ENSG00000025708",0.328054069303293,0.723064321273548
"ENSG00000025770",0.0853988990218187,0.845793280189803
"ENSG00000025772",-0.124581674322246,0.745112624257268
"ENSG00000025796",-0.0691621614124554,0.881484842472273
"ENSG00000025800",-0.159477285409608,0.662647922801621
"ENSG00000026025",1.25890036012646,0.0477673227154722
"ENSG00000026036",-0.231059096840051,0.629326393534956
"ENSG00000026103",0.443084686469017,0.290920550889624
"ENSG00000026297",0.110441579742569,0.801644032064483
"ENSG00000026508",0.669361792215828,0.382906064139484
"ENSG00000026559",0.62533364316799,0.241468782485053
"ENSG00000026652",-0.17455093155574,0.61601925407001
"ENSG00000026751",0.63743887113021,0.406512768750941
"ENSG00000026950",-0.198152765877628,0.565746372278783
"ENSG00000027001",-0.262183826727846,0.435828992984845
"ENSG00000027075",0.164066365284427,0.812607684782461
"ENSG00000027644",1.25754261176878,0.208456765179169
"ENSG00000027697",-0.517917858072067,0.219551624042803
"ENSG00000027847",0.0831274630451199,0.782662116041537
"ENSG00000028116",0.667691212758812,0.18029633403368
"ENSG00000028137",0.812708494266151,0.157203412296939
"ENSG00000028203",-0.503657442599742,0.133190379645755
"ENSG00000028277",-0.182290435764334,0.561479865368757
"ENSG00000028310",0.0311848238427826,0.930157959911448
"ENSG00000028528",0.256829485886027,0.236851257336519
"ENSG00000028839",-0.0950803065795006,0.88246181339834
"ENSG00000029153",-0.580170360391421,0.150676963977388
"ENSG00000029363",-0.755605766271928,0.0533385611191707
"ENSG00000029364",-0.103946254716509,0.862620342528396
"ENSG00000029534",-0.583372818636516,0.120855979463914
"ENSG00000029639",-0.480921322846031,0.102340278076661
"ENSG00000029725",0.02468156441118,0.956363434187966
"ENSG00000029993",-0.638695617903446,0.244308949678613
"ENSG00000030066",-0.133926614598429,0.70547029209365
"ENSG00000030110",-0.149660513859325,0.568064369228555
"ENSG00000030304",1.17970047304716,0.328518377711816
"ENSG00000030419",-0.148044186778281,0.721191536145199
"ENSG00000030582",0.411745994075473,0.147602537731387
"ENSG00000031003",-0.33995141128334,0.470975674489411
"ENSG00000031081",0.798823754899354,0.185300660572977
"ENSG00000031691",-0.237169027478379,0.698618040587283
"ENSG00000031698",-0.477290317305311,0.0927870168855688
"ENSG00000031823",0.440404477616192,0.122299278379498
"ENSG00000032219",-0.177416794762991,0.546229715666925
"ENSG00000032389",-0.025504602330111,0.948307989242209
"ENSG00000032444",0.457165484292574,0.225537561782006
"ENSG00000032742",-0.609357938953725,0.172141043679028
"ENSG00000033011",0.208809417734401,0.502434742520461
"ENSG00000033030",0.110932427666578,0.684872113894734
"ENSG00000033050",0.0841782147383057,0.812833002791939
"ENSG00000033100",-0.315126814077509,0.142251628714095
"ENSG00000033122",-1.18719525658376,0.0518380477801254
"ENSG00000033170",0.381810552538535,0.134249408934971
"ENSG00000033178",-0.717090869495043,0.108047371624626
"ENSG00000033327",0.276850417883141,0.525162816132811
"ENSG00000033627",0.0528676904547439,0.862464689675122
"ENSG00000033800",-0.0642747094991321,0.87556940468283
"ENSG00000033867",-0.638744507388144,0.0733115356009048
"ENSG00000034053",-0.302933026184568,0.434767184577855
"ENSG00000034152",0.446925010675663,0.19751022989463
"ENSG00000034239",0.500534077433168,0.415976986261259
"ENSG00000034510",-0.135427677975328,0.695327293179567
"ENSG00000034533",-1.01688851356792,0.292809656586206
"ENSG00000034677",-0.168647133040035,0.545686116473891
"ENSG00000034693",-0.475295784710862,0.13660914884638
"ENSG00000034713",-0.184135300164149,0.502369615841103
"ENSG00000035115",-0.201133165511344,0.440477409279978
"ENSG00000035141",-0.183045848259291,0.531184408278785
"ENSG00000035403",0.0128681082277781,0.980133476357117
"ENSG00000035499",-0.0418064391222844,0.956013586954549
"ENSG00000035664",-0.0288312251233299,0.951663050039508
"ENSG00000035681",-0.930969113184044,0.0548852953093491
"ENSG00000035687",-0.275029342892409,0.368796977899624
"ENSG00000035862",0.512055260675741,0.103442346273362
"ENSG00000035928",-0.130616911252507,0.645578121976943
"ENSG00000036054",-0.490074182626671,0.299315485643332
"ENSG00000036257",-0.241611123831723,0.579089950129817
"ENSG00000036448",-0.136439822181323,0.733746303023906
"ENSG00000036530",0.285990158091033,0.25060454810892
"ENSG00000036549",0.195610854724697,0.541425482181271
"ENSG00000036672",-0.180761898283374,0.518092286716525
"ENSG00000037042",-0.423518823802652,0.0915307008516205
"ENSG00000037241",-0.309594295524456,0.422366015215298
"ENSG00000037280",1.9366846645219,0.0416920932199785
"ENSG00000037474",-0.151570307280708,0.679188027105816
"ENSG00000037637",0.138465115720496,0.518248898232415
"ENSG00000037749",-0.148851417674506,0.659767530202803
"ENSG00000037757",0.000160271352513801,0.999641949721665
"ENSG00000037897",-0.176090182174202,0.731815437692252
"ENSG00000038002",-0.215095385166445,0.803422264432491
"ENSG00000038210",0.421365056742928,0.238551099961177
"ENSG00000038219",-0.31175666523003,0.18435743222657
"ENSG00000038274",-0.322805197108742,0.355868784709111
"ENSG00000038295",0.0124765499343103,0.990352766244398
"ENSG00000038358",-0.185046671192236,0.438964011550029
"ENSG00000038382",-0.302696371649675,0.152919673892135
"ENSG00000038427",0.586937603654616,0.159479151227266
"ENSG00000038532",-0.0802573513494215,0.810772015269326
"ENSG00000038945",0.395539252327494,0.630662041336493
"ENSG00000039068",-0.000240464119834631,0.999641949721665
"ENSG00000039123",-0.369992486067474,0.213218577336318
"ENSG00000039139",-0.364975815728384,0.697883514434332
"ENSG00000039319",-0.512594973194976,0.318646595589387
"ENSG00000039523",0.222934526032717,0.457472835008441
"ENSG00000039560",0.665298267690976,0.0744838967992348
"ENSG00000039650",-0.00394312434132477,0.993318178095024
"ENSG00000040199",-0.0627752336527931,0.831008846396359
"ENSG00000040275",-0.0266223589544035,0.96487696073234
"ENSG00000040341",-0.565570389568541,0.0612041890176179
"ENSG00000040487",-0.0452926360567975,0.870900932020711
"ENSG00000040531",0.231035829965337,0.471108446145946
"ENSG00000040608",-0.0844235857065005,0.77279713559308
"ENSG00000040633",0.27568086480539,0.316021533988037
"ENSG00000040731",-0.517546094914008,0.144379562804115
"ENSG00000040933",-0.4296289222858,0.118167745723245
"ENSG00000041353",-0.462744747761548,0.497181224034844
"ENSG00000041357",-0.447720785418526,0.298534742454817
"ENSG00000041515",-0.577142450024811,0.114261275089377
"ENSG00000041802",-0.140743045623207,0.667896388187674
"ENSG00000041880",-0.387774832730723,0.680335034443215
