,bTS,mTS,wTS,rTS
9296_AT1,14.094421095789196,0.003780150415976315,0.5900909534509754,0.003780150415976315
4125_AT1,13.439147647413302,0.01695494047866874,0.4038997173172928,0.01695494047866874
79814_AT1,15.16110418507693,-0.028242672189146868,0.5551387769905035,-0.028242672189146868
53947_AT1,20.59103286956525,0.0367046044062241,0.6237438737611227,0.0367046044062241
51146_AT1,21.75162940176281,0.0006810557108579464,0.6245893341175492,0.0006810557108579464
28_AT1,13.240028885700145,0.011982836898666999,3.2921095012191004,0.011982836898666999
206358_AT1,1.8450110565888198,-0.024335742088001447,-0.1210994764646889,-0.024335742088001447
6539_AT1,1.0100003566908313,-0.10578960570894796,0.21748082879665118,-0.10578960570894796
10449_AT1,9.258236955497765,0.059527930698973254,-0.7408141451668898,59.52228209758578
38_AT1,16.772018119217122,-0.10438825079850687,0.7612584246699883,-0.10438825079850687
64850_AT1,20.133253542758567,0.009949236284732826,0.621478295744668,0.009949236284732826
3032_AT1,0.8336817573355937,0.14884889264912785,-0.17604109486739342,15.029612843293359
293_AT1,4.221663219841563,0.020140771117954603,0.045552821497809405,0.020140771117954603
64902_AT1,23.76038070613357,-0.001561835906022897,0.6955781746673828,-0.001561835906022897
3030_AT1,0.8035320965500183,0.1921509555415069,-0.16610208460143439,18.631613443395825
189_AT1,22.70709649853163,-0.0006372251874811899,0.7534815258822514,-0.0006372251874811899
39_AT1,1.7558833273338523,0.020531042210512135,0.19030800794871042,0.020531042210512135
30_AT1,2.755673345936271,0.026176990658408242,0.04719482442793591,0.026176990658408242
32_AT1,1.2569174600890527,0.007142445795416463,0.07450820857019808,0.007142445795416463
9197_AT1,25.81201106591642,0.052625417632080895,0.6552511088188674,0.052625417632080895
4126_AT1,13.745834255114286,0.016954940478614462,0.40327382918168897,0.016954940478614462
3073_AT1,13.976323682382585,0.025151831896865987,0.4096333850674205,0.025151831896865987
3074_AT1,11.526779570000466,0.021954298817542642,2.1900977669625177,0.021954298817542642
10606_AT1,16.503095561292053,0.007255805138061891,0.6163071638933783,0.007255805138061891
8706_AT1,16.723212813403432,0.02324037007530998,0.5050854808872823,0.02324037007530998
84532_AT1,6.842697468880166,-0.056920461116908995,1.0157851430871085,-0.056920461116908995
64841_AT1,12.11638681789166,-0.006988150446286455,0.44074964892624663,-0.006988150446286455
55577_AT1,3.7435617491000333,0.012656170614202307,-0.46111355024230993,5.321508796579884
5238_AT1,2.6012803337019603,0.004586800776228606,-0.1677856472645091,1.2701153990925227
8705_AT1,18.942577069047253,0.005723203941942259,1.3929909326217038,0.005723203941942259
9487_AT1,6.832081234746226,0.0030473398407273086,0.2545312327772126,0.0030473398407273086
162417_AT1,24.688764756938014,-0.0008159005975578233,0.507471612003128,-0.0008159005975578233
6572_AT1,22.63272534940597,-0.0008159005975578233,0.7068601933746423,-0.0008159005975578233
84002_AT1,20.67775292895477,0.007370009991057819,0.5625832167606865,0.007370009991057819
570_AT1,22.93916521630503,0.023791133005200603,0.6184631189672971,0.023791133005200603
3141_AT1,11.111122042861984,-0.1963418874175192,0.6164943005145102,-0.1963418874175192
54187_AT1,21.174329672456075,0.010775502807795727,0.6533687376636886,0.010775502807795727
140679_AT1,14.862952986707292,-0.00905771110367215,-0.07416777399751731,-0.00905771110367215
26503_AT1,3.9087101296779467,0.002088353265986558,0.15537372292513577,0.002088353265986558
8424_AT1,53.15004072760122,-0.025417105630990675,2.0216799108911756,-0.025417105630990675
53630_AT1,22.560254332069764,-0.0008159005975578233,3.294172105897347,-0.0008159005975578233
36_AT1,21.443258513699607,0.12258096604248199,0.4799420240292659,0.12258096604248199
34_AT1,10.505897178632736,0.033652086820667,-0.22015071262957206,36.09538948793914
10599_AT1,23.3278595424045,-0.0005987082301621325,0.7104954431573662,-0.0005987082301621325
