,bTS,mTS,wTS,rTS
55268_AT1,-0.0014836501685389844,-0.0008653446750775944,0.0017912836676879534,-0.0008653446750775944
51166_AT1,-0.005883974910647596,0.0019287266521445469,0.01047840243859458,0.0019287266521445469
2030_AT1,-0.0028900703074167867,0.00025695252945780807,0.00851139583738029,0.00025695252945780807
883_AT1,-0.02417172575979735,-0.004563929414129868,0.02440545862509685,-0.004563929414129868
1644_AT1,0.009766189913913741,-0.002163942699229474,0.018992108552833016,-0.002163942699229474
64078_AT1,-7.64613698707106e-08,0.0003801880178559112,7.677363103638947e-08,0.0003801880178559112
55315_AT1,0.013960067414718643,0.007409433938647665,-0.011231627377068037,0.018665619836231787
11164_AT1,0.02405264359129827,0.01493200349719699,-0.01916431982047983,0.06453158488029048
952_AT1,0.018050271592993973,0.008858900682938828,-0.01389499299633052,0.02829999262870283
533_AT1,0.0026548522832031047,-0.0016539180346312925,0.023036396431472816,-0.0016539180346312925
2805_AT1,0.053289775159220606,0.061779326408500965,-0.051354920266503234,0.6464878795623962
1374_AT1,-0.0016826752034870824,-0.0021347944153335503,0.002155229989135431,-0.0021347944153335503
2806_AT1,0.00885385999828335,0.00876907981472664,0.008057326516807075,0.00876907981472664
8659_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
6817_AT1,-7.64613698707106e-08,0.0042695604577752495,7.677363103638947e-08,0.0042695604577752495
523_AT1,0.0026548522832031047,-0.0016539180346312925,0.023036396431472816,-0.0016539180346312925
1376_AT1,-0.0042910567023835946,-0.0011302946323838903,0.004606873932088243,-0.0011302946323838903
8992_AT1,0.0026548522832031047,-0.0016539180346312925,0.023036396431472816,-0.0016539180346312925
4363_AT1,0.0009307168463094845,-0.0012123965910552838,0.006198426151276346,-0.0012123965910552838
6822_AT1,-0.019487515505740752,-0.004474085213804505,0.026618316857137378,-0.004474085213804505
6573_AT1,-0.012734419464149346,-0.006052160708017729,0.01357878872673999,-0.006052160708017729
316_AT1,0.0012432837127132788,-0.0012646915133881294,0.017150344679488696,-0.0012646915133881294
10331_AT1,0.02992766023638426,-0.0002435427125087022,0.04532369825124635,-0.0002435427125087022
51382_AT1,0.0026548522832031047,-0.0016539180346312925,0.023036396431472816,-0.0016539180346312925
10678_AT1,-7.64613698707106e-08,0.0013544664789374551,7.677363103638947e-08,0.0013544664789374551
9296_AT1,0.0026548522832031047,-0.0016539180346312925,0.023036396431472816,-0.0016539180346312925
4125_AT1,0.00013197283798244017,-0.00031498920603802806,0.004781594653760385,-0.00031498920603802806
79814_AT1,-0.045401440813375084,-0.028482511398189296,0.051294637468578215,-0.028482511398189296
53947_AT1,0.012552522376762467,-0.000635917884810531,0.026925401697726965,-0.000635917884810531
51146_AT1,-6.702744716967162e-08,0.0046028089313086195,6.730118106720798e-08,0.0046028089313086195
28_AT1,0.01406812579602358,-0.0008610160710716414,0.02623629542370274,-0.0008610160710716414
206358_AT1,0.028805965828959935,0.00020884534737644853,-0.028505240011469396,0.001196917869230761
6539_AT1,-0.07949057541738196,-0.10693780304194543,0.0800809386287157,-0.10693780304194543
10449_AT1,0.014870617734045322,0.002149709071723527,-0.014538108184055057,0.0063220204893971186
38_AT1,-7.64613698707106e-08,-0.10719474993473653,7.677363103638947e-08,-0.10719474993473653
64850_AT1,0.0020599356059520834,0.0021066521764164917,0.01221601909377181,0.0021066521764164917
3032_AT1,0.003705596113478886,0.0010285646050394901,-0.00270865662615013,0.0006597473335759987
293_AT1,0.0018927140227480114,0.002047571911419435,0.0005570640048177289,0.002047571911419435
64902_AT1,-7.64613698707106e-08,0.003841043101250676,7.677363103638947e-08,0.003841043101250676
3030_AT1,0.002135963642706864,0.00121890020929804,-0.001058903662228083,0.00038942244266646723
189_AT1,-7.64613698707106e-08,0.002542185364848572,7.677363103638947e-08,0.002542185364848572
39_AT1,0.0042592658107223225,0.002235413609694362,-0.0035549259051931466,0.001746795051051838
30_AT1,0.004588639097200939,0.0013584184335242032,-0.0040370760135203625,0.0011717330408732081
32_AT1,-0.0011531272582028843,-0.0021015390055414292,0.0019016951189370563,-0.0021015390055414292
9197_AT1,0.030654155736336505,-0.0008475108573983309,0.05154452803082707,-0.0008475108573983309
4126_AT1,0.00013197283686517384,-0.00031498920604097226,0.004781594653734395,-0.00031498920604097226
3073_AT1,0.0018624197834906091,-0.0006847475177027384,0.003703200692475894,-0.0006847475177027384
3074_AT1,0.0002894148593634593,0.0016734252765091384,0.00746481085610882,0.0016734252765091384
10606_AT1,-0.019026047696325026,-0.010798677970052616,0.03744415778044151,-0.010798677970052616
8706_AT1,0.0034923714555467706,0.0006473948231657253,0.006622538372395714,0.0006473948231657253
84532_AT1,0.008164582116291863,-0.0009168511598323145,-0.006382157074213112,-0.0009168511598323145
64841_AT1,0.009875180497858542,0.0012240251559618338,-0.003373246904181752,0.0016216408417031403
55577_AT1,0.012547759615927398,0.0020620061599109234,-0.01124950671527336,0.004907010976397678
5238_AT1,0.016845482114651842,0.003576070673945328,-0.015170712154944754,0.011449217341884083
8705_AT1,0.008583238571015232,0.002982518859254995,0.0033330589961440894,0.002982518859254995
9487_AT1,0.005082489442161953,0.0013643473490055073,0.0007963742863487018,0.0013643473490055073
162417_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
6572_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
84002_AT1,0.010869757405985043,0.0015314459195123376,0.002263167278798052,0.0015314459195123376
570_AT1,0.023171103981560595,0.005486632359366108,0.01803718166699901,0.005486632359366108
3141_AT1,0.0055898260929398745,-0.0011260345384764543,0.00629226254311162,-0.0011260345384764543
54187_AT1,-0.004758909809028752,-0.0037339994556865523,0.0563637720817188,-0.0037339994556865523
140679_AT1,0.034691683616383036,-0.014522319632759278,-0.014544475597186558,-0.014522319632759278
26503_AT1,0.008082180295959931,0.00028353245053758654,-0.0066233620497247875,0.0004169498457756237
8424_AT1,0.03177207673636187,-0.0004870255134635564,0.05245055351032823,-0.0004870255134635564
53630_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
36_AT1,0.009082598465551539,0.0016303784418172404,0.0016134716702933634,0.0016303784418172404
34_AT1,-0.00848855470500757,-0.00038821537044669846,0.018285031797946293,-0.00038821537044669846
10599_AT1,-7.64613698707106e-08,0.0031021421825171273,7.677363103638947e-08,0.0031021421825171273
28976_AT1,0.07442817601854025,-0.015122292350268835,0.09180391202826402,-0.015122292350268835
1244_AT1,0.006910202148779496,-0.0005786511257503473,0.009252847929247946,-0.0005786511257503473
35_AT1,0.005906769832129926,0.0005707650921979886,0.010365550693025194,0.0005707650921979886
3712_AT1,0.03862559598050775,0.0020589576951992724,0.04306142755658638,0.0020589576951992724
8714_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
1468_AT1,0.004482091157593789,0.0021409671769994513,-0.004332520462810242,0.0018871794157282976
8402_AT1,-0.008097382568211402,-0.0035010041114056354,0.011351883101584057,-0.0035010041114056354
64849_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
645_AT1,0.011140061867688863,0.003631818520100716,-0.002898051649610871,0.0050983880659405375
9488_AT1,0.005082489442161953,0.0013643473489841208,0.0007963742863487018,0.0013643473489841208
1610_AT1,-7.64613698707106e-08,0.004060423463833378,7.677363103638947e-08,0.004060423463833378
10380_AT1,-0.030137267809373987,-0.013114839311355686,0.03400046246026745,-0.013114839311355686
686_AT1,0.0069301870735916675,-0.0022914193361777643,-0.0002963909838464887,-0.0022914193361777643
1645_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
1109_AT1,-0.0009417723514550648,-0.005844701533447131,0.032930811522578166,-0.005844701533447131
8884_AT1,0.03780214366234501,0.0035418738831850646,-0.03411571266061743,0.02547239770449565
80704_AT1,-0.013138782884440153,-0.0006913883779019143,0.01352553651682416,-0.0006913883779019143
51733_AT1,0.013976754542236987,0.0009253567774657814,-0.010383694285494903,0.0022542106424850057
7108_AT1,-0.0013401234835876573,-0.0034288433630734606,0.009059782930255965,-0.0034288433630734606
6718_AT1,-0.000923177835800234,-0.005846782749651523,0.03297789199969855,-0.005846782749651523
6510_AT1,0.10319686774337365,0.004763517474989623,-0.10039000715839203,0.09697896362730872
50814_AT1,-0.0006483963907406888,-0.0031385668595707503,0.00793159789475984,-0.0031385668595707503
3295_AT1,6.913941637168061e-05,0.0018735638387361937,0.006402718707039261,0.0018735638387361937
6307_AT1,0.01113268570974478,-0.002017210820857306,0.023463990881464114,-0.002017210820857306
6509_AT1,0.06804351143428154,0.008610760968805265,-0.06698596443325082,0.11627065404383802
1632_AT1,-0.009039652553392443,-0.0005005509128903971,0.016322982478232294,-0.0005005509128903971
56301_AT1,-0.055669917062080174,-0.08051081217385926,0.05614236478939987,-0.08051081217385926
6520_AT1,-0.002284656971909705,-0.027555225336416158,0.002590087614047177,-0.027555225336416158
1633_AT1,0.04511734303493876,0.0200809042107541,-0.040658910934153386,0.17224647395106554
1638_AT1,-7.64613698707106e-08,0.011965680405924294,7.677363103638947e-08,0.011965680405924294
6319_AT1,0.012377579035046181,0.0011315187748131407,0.000648698882379892,0.0011315187748131407
9415_AT1,0.01777758127782033,0.004298839532487875,0.000747629075277598,0.004298839532487875
23464_AT1,-0.008410987423517894,-0.0009485923689511616,0.013363373273587806,-0.0009485923689511616
3992_AT1,0.012720120106304796,0.0003905090635592394,0.009672797521950506,0.0003905090635592394
847_AT1,0.0012374857676920206,0.0004522009373886408,-0.0006136058593392962,8.370653689358256e-05
1716_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
6515_AT1,0.0019224892813541835,0.0011799001849631943,-0.00019853667027083167,0.00025025989126340907
166785_AT1,-7.64613698707106e-08,0.0019126235346790818,7.677363103638947e-08,0.0019126235346790818
59272_AT1,-7.64613698707106e-08,0.0010748311949882916,7.677363103638947e-08,0.0010748311949882916
6513_AT1,0.006234427093205639,-6.110717042683967e-05,0.01219747076241972,-6.110717042683967e-05
55089_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
1718_AT1,-0.008163861897817832,-0.0035049107753871503,0.00954118968699001,-0.0035049107753871503
1581_AT1,-7.64613698707106e-08,0.004237608637663583,7.677363103638947e-08,0.004237608637663583
1373_AT1,0.0069483496991344955,-0.0005104864369925214,0.013285408214327507,-0.0005104864369925214
873_AT1,-0.0020269987802297392,3.712674371514671e-05,0.0026399430107004775,3.712674371514671e-05
11254_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
57393_AT1,0.007665560935752246,0.003023695969690801,-0.00592520196965152,0.004109433502209261
6542_AT1,0.04398357562624601,0.0028674140702614,-0.04322246685815812,0.025005583323159386
1717_AT1,0.023819696302661945,0.00836886827480243,0.000549206261139254,0.00836886827480243
123099_AT1,-7.64613698707106e-08,0.004654903749326092,7.677363103638947e-08,0.004654903749326092
92745_AT1,-0.008482567288156554,-0.00265286651617123,0.009206629615541976,-0.00265286651617123
10991_AT1,0.024521095150224388,0.0004816240372736186,-0.02342225945580705,0.00230906720057976
11309_AT1,0.0008191133674925214,0.0012515477787200821,0.0012094690575498136,0.0012515477787200821
1723_AT1,0.011848429164623264,-0.0018796996536597512,0.02285962269313133,-0.0018796996536597512
10327_AT1,-7.64613698707106e-08,-0.00836614370048357,7.677363103638947e-08,-0.00836614370048357
10390_AT1,0.019006668064869097,-0.0005541226130733805,0.0239274177938454,-0.0005541226130733805
1807_AT1,-0.005025756996683026,-0.0038358460037411805,0.013160669100916239,-0.0038358460037411805
10087_AT1,0.016129876251486663,0.0014008147472075714,0.02743325854028485,0.0014008147472075714
6565_AT1,-0.005236315698942799,-0.0010208433632444616,0.006160515755730433,-0.0010208433632444616
9023_AT1,0.022597829983198564,0.0011613786673143793,0.03141484564290403,0.0011613786673143793
224_AT1,0.012597325985915923,0.0013442170518456944,0.01861708155475754,0.0013442170518456944
501_AT1,0.008673933365872369,0.0015617386819875196,-0.007722623823819559,0.0025607137614562458
2224_AT1,0.003802456256153535,-0.0004016535155029833,0.003228737613989432,-0.0004016535155029833
29958_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
60386_AT1,0.015905015985619116,0.0029704285662380636,-0.015568886390254399,0.009349097870828275
223_AT1,0.0001293596449683609,-0.004016149934745479,0.021324077272923292,-0.004016149934745479
162466_AT1,-0.008498663406350655,-0.005200628733973107,0.023583828583386673,-0.005200628733973107
84920_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
6579_AT1,0.008821607988141945,0.001754847725178584,-0.008506926730523296,0.0030408939731727813
79087_AT1,0.005082489439848299,0.0013643473491359406,0.0007963742863400441,0.0013643473491359406
239_AT1,-7.64613698707106e-08,0.0036094272277762715,7.677363103638947e-08,0.0036094272277762715
6554_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
8647_AT1,0.01913390532074075,-0.0004663866964829416,0.029831539524211057,-0.0004663866964829416
7299_AT1,-7.64613698707106e-08,0.004987019166341126,7.677363103638947e-08,0.004987019166341126
55349_AT1,-0.027874015975380907,-0.012755771378374489,0.06964900659663768,-0.012755771378374489
6531_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
6581_AT1,-0.0008225010230352117,-0.0009236500861716851,0.013222087056542466,-0.0009236500861716851
240_AT1,0.026877170267568615,-0.00032319048393477604,0.04868307082416883,-0.00032319048393477604
23600_AT1,0.007896509559602638,0.0019397483061028315,-0.0004765367512576177,0.0016241602398411744
60482_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
6584_AT1,-0.005543001491583884,-0.002416126032950665,0.005647875443590751,-0.002416126032950665
6582_AT1,-0.05037538136036327,-0.03577895792338653,0.051408537169452116,-0.03577895792338653
6820_AT1,-7.64613698707106e-08,0.003582504047015023,7.677363103638947e-08,0.003582504047015023
4597_AT1,0.021757861432855886,0.002013751007990135,-0.01929828280416675,0.008267685184149269
51071_AT1,0.014705713435138611,0.004070437783224098,-0.008090493013111181,0.009279054004113278
10948_AT1,0.04117855400647431,-0.0016681159335906668,0.07195082335327105,-0.0016681159335906668
19_AT1,-0.005064622114931099,-0.00789562632421248,0.008834123660170263,-0.00789562632421248
1806_AT1,0.016364979534467472,0.0038419476198126696,-0.005800508334048858,0.008515864335843292
290_AT1,0.02188619074744978,-3.9635268520617047e-05,-0.002427729784919353,-3.9635268520617047e-05
7084_AT1,0.006560563549570209,0.0030300952020378673,-0.004220823631413586,0.0032668629568411564
3704_AT1,-7.64613698707106e-08,0.0020685239021814373,7.677363103638947e-08,0.0020685239021814373
1854_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
27159_AT2,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
10682_AT1,-0.0006483963903323335,-0.00313856685956306,0.007931597867350062,-0.00313856685956306
9058_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
1892_AT1,0.0037241595673760397,6.611022596072814e-05,-0.003569973966451947,4.8221681610909266e-05
549_AT1,0.016613586213102844,0.002605941127226015,-0.005360418306261634,0.005726296210686222
11136_AT1,0.026014134316415947,0.0009562557218970656,-0.024753355651339917,0.004854670276801841
6519_AT1,0.2093259657553223,0.008700735508775616,-0.20814524675140814,0.3632306602548921
1962_AT1,0.006474031339767079,0.0014704243832615142,-0.005451628905152017,0.001753578161062152
6576_AT1,-0.0012174190178559025,-0.0009408670164022607,0.0017283162603499982,-0.0009408670164022607
1891_AT1,-0.006930367727175781,-0.0008076045034871547,0.013114660535103078,-0.0008076045034871547
11001_AT1,0.0022080026098548226,0.00042562845414789876,-0.001238857835758227,0.00014670818831298197
5172_AT1,-0.03648142357701285,-0.004199417816876214,0.03812426844440969,-0.004199417816876214
10998_AT1,-0.012025939897280095,-0.0013076871369745837,0.012669732371627614,-0.0013076871369745837
113451_AT1,-0.04972567316148726,-0.04125333490677241,0.05601684258636326,-0.04125333490677241
9057_AT1,0.02574914314113051,0.004288083117874363,-0.023003520829686,0.020905547532466
384_AT1,0.012744850452615364,0.012394013595930835,-0.010196955394024106,0.02843410535784551
65010_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
54675_AT1,-0.010243280432934026,-0.0022190707438844532,0.047166563591620886,-0.0022190707438844532
10257_AT1,0.0066788819633855235,0.0007318554639452138,-0.0037664455053866936,0.0007644469980717976
10559_AT1,0.010950829808969265,0.003577650632222292,0.0009089621074647045,0.003577650632222292
55907_AT1,0.01501197143324312,0.003993996700538863,-0.011675400807229902,0.010658927667450168
2108_AT1,0.0016546458355285302,0.0003115216210067697,0.0019327622851153144,0.0003115216210067697
8034_AT1,-0.004272411668804711,0.0001014875021339494,0.008123762648333694,0.0001014875021339494
83884_AT1,-7.64613698707106e-08,0.025759798244478334,7.677363103638947e-08,0.025759798244478334
8824_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
410_AT1,0.030020169762262638,0.004094417359815577,0.024660116726283616,0.004094417359815577
2110_AT1,0.002918255339719736,0.0002897928152124377,0.004156902541220216,0.0002897928152124377
51805_AT1,-7.64613698707106e-08,0.0039400367867885,7.677363103638947e-08,0.0039400367867885
51004_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
10229_AT1,-7.64613698707106e-08,0.00414453397391511,7.677363103638947e-08,0.00414453397391511
2181_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
9245_AT1,0.03596562274962032,-0.0006977921407047721,0.05383547382388201,-0.0006977921407047721
2650_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
9963_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
2180_AT1,-0.0037722377943993864,-0.0015809412137295293,0.006111868160170336,-0.0015809412137295293
192134_AT1,0.03596562274962032,-0.0006977921407673826,0.05383547382388201,-0.0006977921407673826
80150_AT1,-7.64613698707106e-08,0.002790217153270373,7.677363103638947e-08,0.002790217153270373
51703_AT1,0.030592043263327907,-0.001436326464340858,0.0566511537875684,-0.001436326464340858
6535_AT1,-0.016019962902884606,-0.002036973100780055,0.016899048793352155,-0.002036973100780055
1384_AT1,-0.009094693555153799,-0.002084672370904748,0.010923558246873008,-0.002084672370904748
116285_AT1,0.06323026960255063,-0.0008468597592962408,0.08397559474545357,-0.0008468597592962408
6583_AT1,0.00936199532811788,-0.0016631739361777996,-0.008195901269729973,-0.0016631739361777996
5167_AT1,0.04851541524618343,0.011293525526082376,0.0048232634074350175,0.011293525526082376
790_AT1,0.014054528729324826,-0.00025663143039061996,0.016268700143036215,-0.00025663143039061996
54677_AT1,0.01381426880397075,0.0033671065119689207,-0.01045978097393537,0.008173331107904544
1384_AT2,0.004445692833708844,0.0012256124874044827,-0.0024352896311189767,0.0008433418034504254
1384_AT3,0.030605262292375347,-0.0008178570370844967,0.05132971974562253,-0.0008178570370844967
1579_AT1,0.05901498429771237,-0.0007745694000892926,0.08841242681018521,-0.0007745694000892926
2194_AT1,0.003252075293995533,0.0024497697661746546,-6.115120216536626e-05,0.0008116642098783757
10999_AT1,0.011712278267578324,0.004488079542017535,-0.00906289058450586,0.009324061030699894
527_AT1,0.0026548522832031047,-0.0016539180346312925,0.023036396431472816,-0.0016539180346312925
8140_AT1,0.005196271113508393,-0.0003046689514841929,-0.005146291918095864,-0.0003046689514841929
229_AT1,-7.64613698707106e-08,0.0033625365901348786,7.677363103638947e-08,0.0033625365901348786
23428_AT1,-0.028233365911630594,-0.003358749081473051,0.029084074975634557,-0.003358749081473051
1036_AT1,-0.0009788640944173254,0.0016665375796158135,0.006881849690437824,0.0016665375796158135
124935_AT1,-0.04902125881238361,-0.007926497301132764,0.05082705611158041,-0.007926497301132764
23657_AT1,-0.019119976672022452,-0.004566840338967695,0.05559581740901276,-0.004566840338967695
57379_AT1,-7.64613698707106e-08,0.006469364812470087,7.677363103638947e-08,0.006469364812470087
10840_AT1,-0.020201223355275466,-0.01032213830409829,0.04074192003612876,-0.01032213830409829
26301_AT1,0.011920437341937404,0.0001779255246590299,0.02143149472401946,0.0001779255246590299
79901_AT1,0.04854755557664615,0.009606542178162461,-0.0479588577290119,0.09270929298839829
197258_AT1,0.005629344127417396,0.0015464258500168548,0.000635384212877056,0.0015464258500168548
125061_AT1,0.013492981278697705,0.004068828265485058,-0.004441940091838059,0.007297411501168793
4329_AT1,0.01098061598984273,2.565128164101438e-05,-0.007272750010851111,4.68222232180314e-05
51727_AT1,0.015132993049746813,0.0050545293558738906,-0.013540360185825134,0.014493030566054003
1719_AT1,0.0054918371185380364,0.0008751139493371748,-0.005090723751538642,0.000926094663711385
129607_AT1,0.03760556485364321,0.01297754902175323,-0.014168177269296178,0.06718962764400561
7915_AT1,0.004435062815402548,0.0016323765152077593,-0.0006970872560071222,0.0008377601249090971
2356_AT1,0.00110083295738322,2.7751591945294487e-05,0.0012426753879706985,2.7751591945294487e-05
2731_AT1,0.018306985603536725,0.004460702569045273,-0.013573660667504041,0.014221008072405514
275_AT1,0.0019212458792298047,0.0006609134813625133,-0.0016989622083070143,0.00023926443303906852
2653_AT1,0.018306985603536725,0.004460702569045273,-0.013573660667504041,0.014221008072405514
2651_AT1,0.044622228300295066,0.0009749857961463699,0.05759520433421106,0.0009749857961463699
6518_AT1,-0.02534063125663557,-0.015975729032099973,0.026412929591845394,-0.015975729032099973
55343_AT1,0.019375650857069868,8.107094316686314e-05,0.03581276247294891,8.107094316686314e-05
7264_AT1,0.011154845396856027,0.0005667155165756894,0.009722374220782252,0.0005667155165756894
8836_AT1,-0.01213980729399655,-0.01195094765851245,0.013282829785837735,-0.01195094765851245
79017_AT1,0.007022077464376192,-0.0011797836746612327,0.009123486192302362,-0.0011797836746612327
2519_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
2517_AT1,0.005629344136499352,0.001546425849968623,0.0006353842135717495,0.001546425849968623
2184_AT1,0.023240278923407964,-1.7685096323780394e-05,0.03357381540073229,-1.7685096323780394e-05
2271_AT1,-7.64613698707106e-08,0.004116483615775384,7.677363103638947e-08,0.004116483615775384
2523_AT1,-7.64613698707106e-08,0.004429348692388639,7.677363103638947e-08,0.004429348692388639
2525_AT1,-7.64613698707106e-08,0.0037281053594346593,7.677363103638947e-08,0.0037281053594346593
2687_AT1,-7.64613698707106e-08,0.004127872125909649,7.677363103638947e-08,0.004127872125909649
10690_AT1,0.03155768992255509,0.0006055858234268184,0.046240654345889164,0.0006055858234268184
9334_AT1,-7.64613698707106e-08,0.002830188595619179,7.677363103638947e-08,0.002830188595619179
2717_AT1,-0.007709217679797434,-0.0016002085642892927,0.02067315112800765,-0.0016002085642892927
2632_AT1,0.03211388451692879,0.004035403000111767,-0.006096421575133048,0.015419398383909527
2820_AT1,-0.021223164415667278,-0.012083504846784488,0.023789494394331444,-0.012083504846784488
5832_AT1,-0.0049306802059315095,-0.0030566698253729407,0.006570928987672851,-0.0030566698253729407
2990_AT1,-8.830405869337781e-05,-0.002165666149114861,0.001616321196906203,-0.002165666149114861
9563_AT1,-0.007988905738729643,-0.005266470781557946,0.009193639391834811,-0.005266470781557946
3290_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
2539_AT1,-0.02531538159283833,-0.005942606323375859,0.027881005235209762,-0.005942606323375859
3291_AT1,-0.004799263974527827,-0.0021618664419169624,0.005556666973840544,-0.0021618664419169624
26035_AT1,0.03790033305629208,0.0009828780252778095,0.05957100775237559,0.0009828780252778095
2542_AT1,-0.017522245989038288,-0.0023194386472105916,0.019911715631877918,-0.0023194386472105916
3294_AT1,0.09655432518501118,-0.0012465903886045176,0.11367664858650146,-0.0012465903886045176
2131_AT1,0.03790033272419969,0.0009828780257826423,0.05957100764144609,0.0009828780257826423
51478_AT1,0.010908579365326044,-0.0016259224621243333,0.017018945571912115,-0.0016259224621243333
9514_AT1,0.018200778171786662,0.0014386843799299403,0.023189974902982993,0.0014386843799299403
3283_AT1,-7.64613698707106e-08,0.0035806708450921913,7.677363103638947e-08,0.0035806708450921913
