"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id"
-0.827932131187817,3.58251888422599,-4.07818337721921,0.000164733948524141,0.682710428136809,-0.250091631631581,"ENSG00000230624"
-0.399000322401545,4.58460960908444,-3.80056055878537,0.00039676064881476,0.719345431265859,-0.683464832816791,"ENSG00000115207"
0.597975509377783,4.9056960439173,3.79569620361834,0.000402821901579374,0.719345431265859,-0.723951896161958,"ENSG00000162980"
-0.579650974629622,5.05816611681446,-3.55620258804459,0.000840394077534987,0.719345431265859,-1.13216875855788,"ENSG00000196419"
-0.803048850329711,3.96236875773639,-3.57516904992454,0.000793499133449451,0.719345431265859,-1.19861696664604,"ENSG00000164442"
0.596078130472141,3.88893736979357,3.56152493812155,0.000826973714465039,0.719345431265859,-1.3386807002706,"ENSG00000135447"
0.63000351763702,4.73336232567607,3.4916303334551,0.00102070801980027,0.733949107884618,-1.34409291653102,"ENSG00000048140"
-0.830186238147678,3.16537290546936,-3.53351211282045,0.000899978790090209,0.72499467770548,-1.40250738294505,"ENSG00000136010"
-1.5797043211361,-0.642175570582319,-4.56695050599561,3.30902283527829e-05,0.433232320736501,-1.41666929531053,"ENSG00000250979"
-0.974399348492915,3.716420771157,-3.44951376186345,0.00115759461673445,0.764843501050012,-1.43181584135274,"ENSG00000230910"
-0.798650102958943,2.23336803583086,-3.60883536375695,0.000716354888563124,0.719345431265859,-1.4920266200783,"ENSG00000213397"
-0.893372460561719,1.91808652955932,-3.62229529496896,0.000687566567451807,0.719345431265859,-1.5707957872644,"ENSG00000115446"
-0.828039033076535,0.914621406384561,-3.89028853336719,0.00029950760507809,0.719345431265859,-1.57929841746127,"ENSG00000231770"
0.97607813014036,1.61705337427788,3.86853626610465,0.000320720822063534,0.719345431265859,-1.60556043699802,"ENSG00000198157"
0.664446252065317,4.19735712174736,3.36460194708994,0.00148849149921404,0.764843501050012,-1.65661258015689,"ENSG00000160767"
-2.1614446532958,-0.965765919738202,-4.15774947626736,0.000127450929484586,0.682710428136809,-1.69679958328338,"ENSG00000285578"
-2.25651914038981,-1.06343601212267,-4.4246410994766,5.3161688572051e-05,0.433232320736501,-1.71694690492003,"ENSG00000278803"
-0.544358353504522,3.07075278109206,-3.36976521616365,0.00146603938967791,0.764843501050012,-1.74439763469506,"ENSG00000162227"
-0.718638114877494,3.589970139584,-3.28935039931659,0.00185509002493453,0.764843501050012,-1.77890371638504,"ENSG00000215425"
-0.788947778217193,7.11719432339796,-3.17955345676589,0.00254608674970657,0.764843501050012,-1.79958519521188,"ENSG00000008086"
-0.684961254840242,4.62109656378341,-3.21401278873215,0.00230663019816945,0.764843501050012,-1.81778715122394,"ENSG00000117625"
-0.577672859750272,2.78499499752066,-3.35298658456483,0.00154019891510858,0.764843501050012,-1.81855200222646,"ENSG00000138780"
-0.594519246070642,4.50665741352086,-3.21008261714326,0.00233282665853233,0.764843501050012,-1.84782204405342,"ENSG00000198830"
-2.40533004973993,-0.431252070664435,-4.04470568142061,0.000183405443327545,0.682710428136809,-1.8504875051198,"ENSG00000285474"
0.569129431487446,4.54527751938548,3.20943537425996,0.00233716766873004,0.764843501050012,-1.87875568963811,"ENSG00000261556"
-0.795499640250518,3.61549772929696,-3.20852482827359,0.00234328753715987,0.764843501050012,-1.8948515975739,"ENSG00000008118"
-0.701981025999771,3.02262175971917,-3.25612381548036,0.00204282952251021,0.764843501050012,-1.91787270342282,"ENSG00000104427"
-0.39765660096363,3.43624349264149,-3.23209591646649,0.00218963484729079,0.764843501050012,-1.93121479727146,"ENSG00000235706"
-1.24661634954151,0.940841984179954,-3.51591432866769,0.000948945913227068,0.72499467770548,-1.94008102955954,"ENSG00000254363"
-1.19042163775936,1.17236720219034,-3.4254441157457,0.00124349845269653,0.764843501050012,-1.95266778704214,"ENSG00000122025"
-2.30928043607095,0.153227074599681,-3.67937418463009,0.000577338880608624,0.719345431265859,-1.95391096938879,"ENSG00000226384"
0.38755378692955,5.91171577525873,3.1194895854809,0.00302035412613678,0.764843501050012,-1.96777120363276,"ENSG00000084652"
0.392940459388735,5.17105546139483,3.12478145445933,0.00297544549026323,0.764843501050012,-1.99160751930422,"ENSG00000133704"
-1.19477718816029,0.238889047232944,-3.69879046326919,0.0005438670580419,0.719345431265859,-2.01123009511742,"ENSG00000165695"
0.394605655286689,5.1178079035795,3.11498819282046,0.0030590551077075,0.764843501050012,-2.01483354738185,"ENSG00000169499"
0.544060777516418,4.30673692366224,3.15524991078191,0.00272885427642047,0.764843501050012,-2.01729170817466,"ENSG00000196189"
-0.432934534746571,4.57194499356837,-3.11463834240063,0.003062082399667,0.764843501050012,-2.02073525610473,"ENSG00000003056"
0.437803713364232,3.96203806748047,3.16870221459091,0.00262621750457705,0.764843501050012,-2.03059784169337,"ENSG00000108960"
-0.572596250059385,2.04274855001761,-3.32897999921507,0.00165251804209163,0.764843501050012,-2.04084257062718,"ENSG00000186104"
-1.98310331043889,1.88356424899507,-3.27767439411956,0.00191912032332176,0.764843501050012,-2.05791254283224,"ENSG00000139190"
-0.567855200932116,3.21229341086972,-3.1632589235902,0.00266730229843244,0.764843501050012,-2.06030713466728,"ENSG00000143369"
-0.381484620270243,4.98092487829623,-3.05641423082535,0.00360702163013234,0.764843501050012,-2.10739100901218,"ENSG00000005156"
-1.9170153016021,-1.67972044336626,-4.4771106881104,4.46625320272914e-05,0.433232320736501,-2.10745906198231,"ENSG00000281925"
-0.633502939836252,3.91735813650797,-3.07095473427436,0.00346299729136137,0.764843501050012,-2.13043025073421,"ENSG00000092094"
-0.495922273438103,4.08268779839207,-3.06236955681267,0.00354736801229933,0.764843501050012,-2.15076990465543,"ENSG00000067829"
-0.632824183926843,2.58522511458721,-3.16873559060855,0.00262596743790533,0.764843501050012,-2.15102692705407,"ENSG00000124588"
0.960515114839853,6.11950965011508,3.02565954769229,0.00393033450948853,0.764843501050012,-2.153440013366,"ENSG00000184481"
-0.970652093263726,0.316002174300446,-3.55116762919658,0.000853281148016603,0.719345431265859,-2.17320285951791,"ENSG00000288087"
0.605069169724125,2.33025934605508,3.29058031360538,0.00184846424952746,0.764843501050012,-2.1800013645584,"ENSG00000157045"
0.765396574424281,4.92141209984501,3.03971478114325,0.00377934942984578,0.764843501050012,-2.18907799960878,"ENSG00000175416"
