"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id"
-0.965864797542253,4.05843247644971,-4.44774404076284,4.92408011189424e-05,0.29916431064886,1.76236548638208,"ENSG00000154263"
0.77635243787839,2.1105573748836,4.51950724894294,3.87782721970722e-05,0.29916431064886,1.68203819165685,"ENSG00000115361"
-0.843932880212028,4.17599481200098,-4.32981440748867,7.26979930127485e-05,0.29916431064886,1.44385130688343,"ENSG00000146147"
-0.686461569946918,5.00062006444406,-4.08943979721281,0.000158880188552316,0.29916431064886,0.8102163840169,"ENSG00000137501"
1.19420332699812,4.67761708239736,4.02968391454234,0.000192435000228804,0.29916431064886,0.643833461016519,"ENSG00000167244"
-0.487119110678815,2.59850106590699,-4.08191690658338,0.000162769578142242,0.29916431064886,0.625077179170804,"ENSG00000101624"
0.743213818197342,8.91721598698041,3.99440340656496,0.000215366421405244,0.29916431064886,0.56849510112562,"ENSG00000107317"
-0.604925248884421,2.00565329239895,-4.0716387802015,0.000168232913397787,0.29916431064886,0.488199439168785,"ENSG00000287719"
-0.649976887511535,6.73090005103937,-3.96057499901695,0.000239823030276898,0.29916431064886,0.47016492975145,"ENSG00000248905"
1.00836819998879,3.61113141295225,3.95390993902729,0.000244948513339622,0.29916431064886,0.396669964983532,"ENSG00000152977"
-0.82511994336428,4.26987125725954,-3.94531356562709,0.000251715678427753,0.29916431064886,0.392421233668318,"ENSG00000137821"
0.591332629416214,4.23163382965349,3.91856489846247,0.00027394770227591,0.29916431064886,0.329367522993382,"ENSG00000085117"
-0.625066380266271,6.11763612636386,-3.88656220509533,0.000303042901330061,0.29916431064886,0.263190034498934,"ENSG00000144218"
0.518187443315628,5.91271190853931,3.88204995152826,0.000307377736982064,0.29916431064886,0.250899243346195,"ENSG00000186174"
-0.782183605193241,2.44076880423093,-3.92840229575147,0.000265559427222027,0.29916431064886,0.187572427933796,"ENSG00000234423"
2.01220401854322,0.95480028400081,4.03844531743934,0.000187117537510248,0.29916431064886,0.183922889805943,"ENSG00000168079"
-0.865256932945074,3.45514953254459,-3.84985565714161,0.000340088438659286,0.29916431064886,0.0934083342666332,"ENSG00000144357"
-0.679197041725558,4.56866500403173,-3.81953924746029,0.000373940864151533,0.29916431064886,0.064372950622877,"ENSG00000156486"
3.19109435775474,1.97020030415781,3.87838184174221,0.000310945634261718,0.29916431064886,-0.000570045890722959,"ENSG00000204310"
-0.860907437700338,3.90857224022983,-3.78813536669555,0.000412420371702967,0.29916431064886,-0.0437678554910894,"ENSG00000285229"
-1.92599981678659,1.88731504927048,-3.88079482014092,0.000308594111038541,0.29916431064886,-0.0970100479767533,"ENSG00000047936"
1.06919264416586,1.13502929352655,3.85737652415474,0.000332159110845235,0.29916431064886,-0.194438616446146,"ENSG00000121898"
-0.562550381886703,5.54562681238794,-3.69918973622258,0.000543198686229651,0.29916431064886,-0.246817204315181,"ENSG00000124134"
-0.604013195674857,3.80993558249886,-3.70875470462887,0.000527420845899861,0.29916431064886,-0.247947845123861,"ENSG00000182247"
-1.53937103489708,1.3089376583659,-3.86279988260683,0.000326552112764303,0.29916431064886,-0.255337045859605,"ENSG00000268903"
0.73592444465878,2.37138497914534,3.72950227771628,0.000494695118152733,0.29916431064886,-0.27834025374143,"ENSG00000104313"
-0.853840982806736,2.70870942878192,-3.70119553253446,0.000539852949077239,0.29916431064886,-0.342830257639191,"ENSG00000236451"
0.924071518003909,3.18742530434641,3.67329257834955,0.000588223307397669,0.29916431064886,-0.352773645410019,"ENSG00000180447"
0.635353697086474,4.60240003042802,3.6465073944061,0.000638547567448874,0.29916431064886,-0.389904998484066,"ENSG00000175928"
-1.27979505288831,-0.484713794902475,-4.13535152125662,0.00013702506833479,0.29916431064886,-0.394148478651628,"ENSG00000272274"
1.13317677148355,1.90105057902967,3.70320194404725,0.00053652597880916,0.29916431064886,-0.404947278334042,"ENSG00000187260"
-0.375558898306807,7.20002438514811,-3.62250163464058,0.000687133986253299,0.29916431064886,-0.452626338352803,"ENSG00000185046"
-0.589685880072952,7.91125992858639,-3.62046360425075,0.000691418067622751,0.29916431064886,-0.459613153476282,"ENSG00000107518"
-1.61907844447374,-0.673937249721629,-4.24322074924305,9.65377178816121e-05,0.29916431064886,-0.472362206041272,"ENSG00000178796"
1.07634194612154,3.15677736525798,3.62005304112006,0.00069228418930191,0.29916431064886,-0.493070889718783,"ENSG00000157510"
-0.728066968073404,3.59558934361128,-3.61644996093252,0.000699929917916338,0.29916431064886,-0.493927339363414,"ENSG00000260528"
0.482211726277621,6.0714713511219,3.59640410265706,0.000743965083283995,0.29916431064886,-0.520053219824418,"ENSG00000107731"
1.13572213261012,3.24430562667761,3.60392865375798,0.000727133617295943,0.29916431064886,-0.527417290068566,"ENSG00000174348"
-0.590200912640925,3.97380607747969,-3.59702672411633,0.000742558331333545,0.29916431064886,-0.532182009070833,"ENSG00000196074"
-0.547678550987024,4.47617834613639,-3.57991277897436,0.000782167345790533,0.29916431064886,-0.566286639970688,"ENSG00000198677"
