Knocked Genes,Knocked Count,Fitness
"189_AT1,1638_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1,113612_AT1",10,6.479791463982006
"189_AT1,1638_AT1,3283_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.479055901165444
"189_AT1,1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.478569800618965
"189_AT1,1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.478569800618965
"189_AT1,1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.478569800618965
"189_AT1,1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.478569800618965
"189_AT1,1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.478569800618965
"189_AT1,1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.478569800618965
"189_AT1,1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.478569800618965
"189_AT1,246_AT1,3283_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.4773730226214115
"189_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",9,6.476798829760045
"1638_AT1,246_AT1,3283_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.473380361450434
"1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",9,6.472837404491958
"1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",9,6.472837404491958
"1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",9,6.472837404491958
"1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",9,6.472837404491958
"1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",9,6.472837404491958
"1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",9,6.472837404491958
"1638_AT1,246_AT1,3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",9,6.472837404491958
"1638_AT1,246_AT1,3283_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",8,6.4721604874796945
"3283_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",7,6.470673204397913
"189_AT1,1638_AT1,246_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1,113612_AT1",10,6.463957031627874
"189_AT1,1638_AT1,246_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1,113612_AT1",10,6.463957031627874
"189_AT1,1638_AT1,246_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1,113612_AT1",10,6.463957031627874
"189_AT1,1638_AT1,246_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1,113612_AT1",10,6.463852540290536
"189_AT1,1638_AT1,246_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1,113612_AT1",10,6.463852540290536
"189_AT1,1638_AT1,246_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1,113612_AT1",10,6.463852540290536
"189_AT1,1638_AT1,246_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1,113612_AT1",10,6.463852540290536
"189_AT1,1638_AT1,246_AT1,55217_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1,113612_AT1",10,6.463852540290536
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
"189_AT1,1638_AT1,246_AT1,55217_AT1,2053_AT1,21_AT1,132158_AT1,5230_AT1,8781_AT1,283209_AT1",10,6.463027011750082
