ENSG00000109452	8821_AT1
ENSG00000068383	3632_AT1
ENSG00000204084	3633_AT1
ENSG00000168918	3635_AT1
ENSG00000148384	56623_AT1
ENSG00000198825	22876_AT1
ENSG00000185133	27124_AT2
ENSG00000165458	3636_AT1
ENSG00000176095	9807_AT1
ENSG00000068745	51447_AT3
ENSG00000161896	117283_AT1
ENSG00000136381	3658_AT1
ENSG00000105655	51477_AT1
ENSG00000125877	3704_AT2
ENSG00000100605	3705_AT1
ENSG00000137825	3706_AT1
ENSG00000143772	3707_AT1
ENSG00000086544	80271_AT1
ENSG00000128928	3712_AT1
ENSG00000121361	3764_AT1
ENSG00000187486	3767_AT1
ENSG00000119537	2531_AT1
ENSG00000138030	3795_AT2
ENSG00000133116	9365_AT1
ENSG00000117009	8564_AT1
ENSG00000118058	4297_AT1
ENSG00000272333	9757_AT1
ENSG00000055609	58508_AT1
ENSG00000167548	8085_AT1
ENSG00000005483	55904_AT1
ENSG00000183955	387893_AT1
ENSG00000110066	51111_AT1
ENSG00000133247	84787_AT1
ENSG00000171097	883_AT1
ENSG00000115919	8942_AT1
ENSG00000167531	3906_AT1
ENSG00000002549	51056_AT1
ENSG00000143815	3930_AT1
ENSG00000213398	3931_AT1
ENSG00000172954	253558_AT1
ENSG00000115850	3938_AT1
ENSG00000134333	3939_AT1
ENSG00000166800	160287_AT1
ENSG00000171989	92483_AT1
ENSG00000111716	3945_AT1
ENSG00000166796	3948_AT1
ENSG00000166816	197257_AT2
ENSG00000105198	29124_AT1
ENSG00000146166	51557_AT1
ENSG00000107902	64077_AT1
ENSG00000107798	3988_AT1
ENSG00000166035	3990_AT1
ENSG00000079435	3991_AT1
ENSG00000182333	8513_AT1
ENSG00000101670	9388_AT1
ENSG00000134013	4017_AT1
ENSG00000134324	23175_AT1
ENSG00000101577	9663_AT1
ENSG00000132793	64900_AT1
ENSG00000175445	4023_AT1
ENSG00000167419	4025_AT1
ENSG00000121207	9227_AT1
ENSG00000284922	220074_AT1
ENSG00000160285	4047_AT1
ENSG00000111144	4048_AT1
ENSG00000213316	4056_AT2
ENSG00000120563	84569_AT1
ENSG00000183305	266740_AT1
ENSG00000104774	4125_AT1
ENSG00000109323	4126_AT1
ENSG00000111261	54682_AT1
ENSG00000189221	4128_AT1
ENSG00000069535	4129_AT1
ENSG00000151224	4143_AT1
ENSG00000168906	4144_AT1
ENSG00000038274	27430_AT2
ENSG00000172197	154141_AT1
ENSG00000143797	129642_AT1
ENSG00000078070	56922_AT1
ENSG00000131844	64087_AT1
ENSG00000124370	84693_AT1
ENSG00000014641	4190_AT1
ENSG00000138400	130752_AT1
ENSG00000146701	4191_AT1
ENSG00000213920	145553_AT1
ENSG00000065833	4199_AT1
ENSG00000082212	4200_AT1
ENSG00000151376	10873_AT1
ENSG00000116353	51102_AT1
ENSG00000257335	8972_AT1
ENSG00000182050	25834_AT1
ENSG00000205301	152586_AT1
ENSG00000152127	4249_AT1
ENSG00000167889	146664_AT1
ENSG00000074416	11343_AT2
ENSG00000085871	4258_AT1
ENSG00000143198	4259_AT1
ENSG00000154305	375056_AT1
ENSG00000107789	9562_AT1
ENSG00000100253	55586_AT1
ENSG00000135517	4284_AT1
ENSG00000103150	23417_AT1
ENSG00000151611	166785_AT1
ENSG00000124003	116255_AT1
ENSG00000166391	80168_AT1
ENSG00000079931	26002_AT1
ENSG00000060762	51660_AT1
ENSG00000143158	25874_AT1
ENSG00000178802	4351_AT1
ENSG00000005381	4353_AT1
ENSG00000128309	4357_AT1
ENSG00000052802	6307_AT1
ENSG00000099810	4507_AT1
ENSG00000100714	4522_AT1
ENSG00000120254	25902_AT1
ENSG00000065911	10797_AT1
ENSG00000163738	441024_AT1
ENSG00000177000	4524_AT1
ENSG00000136371	10588_AT1
ENSG00000063601	8776_AT1
ENSG00000087053	8898_AT1
ENSG00000100330	8897_AT1
ENSG00000139505	9107_AT1
ENSG00000003987	9108_AT1
ENSG00000102043	55613_AT1
ENSG00000163719	64419_AT1
ENSG00000116984	4548_AT1
ENSG00000167508	4597_AT1
ENSG00000110921	4598_AT1
ENSG00000167306	4645_AT1
ENSG00000008130	65220_AT1
ENSG00000172890	55191_AT1
ENSG00000198951	4668_AT1
ENSG00000124357	55577_AT1
ENSG00000108784	4669_AT1
ENSG00000161653	162417_AT1
ENSG00000105835	10135_AT1
ENSG00000170191	140838_AT1
ENSG00000095380	54187_AT1
ENSG00000147813	93100_AT1
ENSG00000070614	3340_AT1
ENSG00000166507	8509_AT1
ENSG00000164100	9348_AT1
ENSG00000138653	64579_AT1
ENSG00000125356	4694_AT1
ENSG00000131495	4695_AT1
ENSG00000170906	4696_AT1
ENSG00000189043	4697_AT1
ENSG00000128609	4698_AT1
ENSG00000184983	4700_AT1
ENSG00000267855	4701_AT1
ENSG00000119421	4702_AT1
ENSG00000139180	4704_AT1
ENSG00000130414	4705_AT1
ENSG00000174886	126328_AT1
ENSG00000184752	55967_AT1
ENSG00000186010	51079_AT1
ENSG00000004779	4706_AT1
ENSG00000183648	4707_AT1
ENSG00000090266	4708_AT1
ENSG00000119013	4709_AT1
ENSG00000065518	4710_AT1
ENSG00000136521	4711_AT1
ENSG00000165264	4712_AT2
ENSG00000099795	4713_AT1
ENSG00000166136	4714_AT1
ENSG00000147684	4715_AT1
ENSG00000140990	4716_AT1
ENSG00000147123	54539_AT1
ENSG00000109390	4717_AT1
ENSG00000151366	4718_AT1
ENSG00000023228	4719_AT1
ENSG00000158864	4720_AT1
ENSG00000213619	4722_AT1
ENSG00000164258	4724_AT1
ENSG00000168653	4725_AT1
ENSG00000145494	4726_AT1
ENSG00000115286	374291_AT1
ENSG00000110717	4728_AT1
ENSG00000167792	4723_AT1
ENSG00000178127	4729_AT1
ENSG00000160194	4731_AT1
ENSG00000204386	4758_AT1
ENSG00000115488	4759_AT1
ENSG00000162139	10825_AT1
ENSG00000204099	129807_AT1
ENSG00000114021	56954_AT1
ENSG00000239672	4830_AT1
ENSG00000243678	4831_AT1
ENSG00000103024	4832_AT1
ENSG00000103202	4833_AT1
ENSG00000172113	10201_AT1
ENSG00000143156	29922_AT2
ENSG00000173614	64802_AT1
ENSG00000157064	23057_AT1
ENSG00000163864	349565_AT1
ENSG00000106733	54981_AT1
ENSG00000166741	4837_AT1
ENSG00000112992	23530_AT1
ENSG00000162408	79707_AT1
ENSG00000089250	4842_AT1
ENSG00000007171	4843_AT1
ENSG00000164867	4846_AT1
ENSG00000141458	4864_AT1
ENSG00000015520	29881_AT1
ENSG00000169418	4881_AT1
ENSG00000159899	4882_AT2
ENSG00000181019	1728_AT1
ENSG00000165671	64324_AT1
ENSG00000147383	50814_AT1
ENSG00000073969	4905_AT1
ENSG00000125458	30833_AT1
ENSG00000116981	84618_AT1
ENSG00000185013	93034_AT2
ENSG00000250741	100526794_AT1
ENSG00000076685	22978_AT1
ENSG00000122643	51251_AT1
ENSG00000111696	51559_AT1
ENSG00000135318	4907_AT1
ENSG00000205309	56953_AT1
ENSG00000165609	11164_AT1
ENSG00000112874	83594_AT1
ENSG00000065154	4942_AT1
ENSG00000122126	4952_AT1
ENSG00000115758	4953_AT1
ENSG00000105953	4967_AT1
ENSG00000147162	8473_AT1
ENSG00000178814	26873_AT1
ENSG00000036473	5009_AT1
ENSG00000083720	5019_AT1
ENSG00000198754	64064_AT1
ENSG00000151093	54995_AT1
ENSG00000122884	5033_AT1
ENSG00000072682	8974_AT1
ENSG00000149380	283208_AT1
ENSG00000007168	5048_AT1
ENSG00000168092	5049_AT1
ENSG00000079462	5050_AT1
ENSG00000158006	5051_AT1
ENSG00000171759	5053_AT1
ENSG00000128050	10606_AT1
ENSG00000152782	53354_AT3
ENSG00000125779	80025_AT4
ENSG00000120137	79646_AT1
ENSG00000157881	55229_AT1
ENSG00000138801	9061_AT1
ENSG00000198682	9060_AT1
ENSG00000173599	5091_AT1
ENSG00000166228	5092_AT2
ENSG00000132570	84105_AT1
ENSG00000124253	5105_AT1
ENSG00000100889	5106_AT1
ENSG00000161217	5130_AT1
ENSG00000102230	9468_AT1
ENSG00000185813	5833_AT1
ENSG00000115252	5136_AT2
ENSG00000123360	5153_AT1
ENSG00000154678	5137_AT1
ENSG00000186642	5138_AT1
ENSG00000172572	5139_AT1
ENSG00000152270	5140_AT1
ENSG00000065989	5141_AT1
ENSG00000184588	5142_AT1
ENSG00000105650	5143_AT1
ENSG00000113448	5144_AT1
ENSG00000138735	8654_AT2
ENSG00000132915	5145_AT1
ENSG00000133256	5158_AT1
ENSG00000095464	5146_AT1
ENSG00000156973	5147_AT1
ENSG00000185527	5148_AT1
ENSG00000139053	5149_AT1
ENSG00000205268	5150_AT2
ENSG00000171408	27115_AT1
ENSG00000073417	5151_AT5
ENSG00000113231	8622_AT1
ENSG00000160191	5152_AT1
ENSG00000112541	10846_AT1
ENSG00000128655	50940_AT1
ENSG00000131828	5160_AT1
ENSG00000163114	5161_AT1
ENSG00000168291	5162_AT1
ENSG00000110435	8050_AT1
ENSG00000090857	55066_AT1
ENSG00000160209	8566_AT1
ENSG00000241360	57026_AT1
ENSG00000115425	55825_AT1
ENSG00000133027	10400_AT1
ENSG00000124299	5184_AT1
ENSG00000178921	5198_AT1
ENSG00000158571	5207_AT1
ENSG00000123836	5208_AT1
ENSG00000170525	5209_AT1
ENSG00000114268	5210_AT1
ENSG00000141959	5211_AT2
ENSG00000152556	5213_AT1
ENSG00000067057	5214_AT1
ENSG00000171314	5223_AT1
ENSG00000164708	5224_AT1
ENSG00000197121	80055_AT1
ENSG00000142657	5226_AT1
ENSG00000102144	5230_AT1
ENSG00000170950	5232_AT1
ENSG00000130313	25796_AT1
ENSG00000079739	5236_AT1
ENSG00000169299	55276_AT1
ENSG00000165434	283209_AT1
ENSG00000013375	5238_AT1
ENSG00000087157	9489_AT1
ENSG00000102174	5251_AT1
ENSG00000092621	26227_AT1
ENSG00000173868	162466_AT1
ENSG00000054148	29085_AT1
ENSG00000107537	5264_AT1
ENSG00000175309	85007_AT1
ENSG00000155252	55361_AT1
ENSG00000241973	5297_AT1
ENSG00000143393	5298_AT1
ENSG00000165195	5277_AT1
ENSG00000069943	9488_AT1
ENSG00000135845	5279_AT1
ENSG00000151665	5281_AT1
ENSG00000174227	54872_AT1
ENSG00000100564	5283_AT1
ENSG00000142892	10026_AT1
ENSG00000108474	9487_AT1
ENSG00000143315	93183_AT1
ENSG00000197563	23556_AT2
ENSG00000165282	84720_AT1
ENSG00000185808	51227_AT3
ENSG00000007541	9091_AT1
ENSG00000087111	94005_AT1
ENSG00000124155	51604_AT1
ENSG00000101464	128869_AT1
ENSG00000060642	55650_AT1
ENSG00000277161	284098_AT1
ENSG00000163964	54965_AT1
ENSG00000119227	80235_AT1
ENSG00000011405	5286_AT1
ENSG00000133056	5287_AT1
ENSG00000139144	5288_AT1
ENSG00000078142	5289_AT1
ENSG00000121879	5290_AT1
ENSG00000051382	5291_AT1
ENSG00000171608	5293_AT1
ENSG00000105851	5294_AT1
ENSG00000145675	5295_AT2
ENSG00000105647	5296_AT1
ENSG00000117461	8503_AT1
ENSG00000141506	23533_AT1
ENSG00000115020	200576_AT1
ENSG00000150867	5305_AT1
ENSG00000276293	8396_AT1
ENSG00000166908	79837_AT1
ENSG00000143398	8394_AT1
ENSG00000107242	8395_AT1
ENSG00000186111	23396_AT1
ENSG00000167103	138429_AT1
ENSG00000179761	51268_AT1
ENSG00000241878	23761_AT1
ENSG00000143627	5313_AT2
ENSG00000067225	5315_AT2
ENSG00000170890	5319_AT1
ENSG00000188257	5320_AT1
ENSG00000117215	26279_AT1
ENSG00000188784	30814_AT1
ENSG00000158786	64600_AT1
ENSG00000100078	50487_AT1
ENSG00000116711	5321_AT1
ENSG00000243708	100137049_AT1
ENSG00000188089	123745_AT1
ENSG00000127472	5322_AT1
ENSG00000184381	8398_AT1
ENSG00000146070	7941_AT1
ENSG00000069764	8399_AT1
ENSG00000123739	81579_AT1
ENSG00000182621	23236_AT2
ENSG00000137841	5330_AT1
ENSG00000149782	5331_AT1
ENSG00000101333	5332_AT2
ENSG00000187091	5333_AT1
ENSG00000161714	113026_AT1
ENSG00000115556	84812_AT1
ENSG00000138193	51196_AT1
ENSG00000124181	5335_AT1
ENSG00000197943	5336_AT1
ENSG00000114805	23007_AT1
ENSG00000149527	9651_AT1
ENSG00000115896	5334_AT1
ENSG00000240891	257068_AT1
ENSG00000139151	89869_AT1
ENSG00000075651	5337_AT1
ENSG00000129219	5338_AT1
ENSG00000105223	23646_AT1
ENSG00000166428	122618_AT1
ENSG00000179598	201164_AT1
ENSG00000067113	8611_AT2
ENSG00000141934	8612_AT1
ENSG00000162407	8613_AT1
ENSG00000203805	196051_AT1
ENSG00000147535	84513_AT1
ENSG00000205808	403313_AT1
ENSG00000160539	84814_AT1
ENSG00000105520	64748_AT1
ENSG00000129951	79948_AT1
ENSG00000117600	9890_AT1
ENSG00000117598	163404_AT1
ENSG00000100417	5372_AT1
ENSG00000140650	5373_AT1
ENSG00000165688	23203_AT1
ENSG00000163344	10654_AT1
ENSG00000175535	5406_AT1
ENSG00000187021	5407_AT1
ENSG00000266200	5408_AT1
ENSG00000203837	119548_AT1
ENSG00000141744	5409_AT1
ENSG00000198805	4860_AT1
ENSG00000177666	57104_AT1
ENSG00000100344	80339_AT1
ENSG00000006757	8228_AT1
ENSG00000108439	55163_AT1
ENSG00000163389	56983_AT1
ENSG00000085998	55624_AT1
ENSG00000105852	5446_AT1
ENSG00000180817	5464_AT1
ENSG00000138777	27068_AT4
ENSG00000128059	5471_AT1
ENSG00000138621	60490_AT1
ENSG00000127125	79717_AT1
ENSG00000168781	9677_AT1
ENSG00000145725	23262_AT1
ENSG00000143224	5498_AT1
ENSG00000131238	5538_AT1
ENSG00000221988	9374_AT1
ENSG00000117450	5052_AT2
ENSG00000167815	7001_AT2
ENSG00000165672	10935_AT2
ENSG00000117592	9588_AT1
ENSG00000100033	5625_AT1
ENSG00000250799	58510_AT1
ENSG00000147224	5631_AT1
ENSG00000229937	221823_AT2
ENSG00000101911	5634_AT1
ENSG00000197746	5660_AT1
ENSG00000135069	29968_AT1
ENSG00000146733	5723_AT1
ENSG00000156471	9791_AT1
ENSG00000174915	81490_AT1
ENSG00000171862	5728_AT1
ENSG00000107317	5730_AT1
ENSG00000148344	9536_AT1
ENSG00000148334	80142_AT4
ENSG00000110958	10728_AT1
ENSG00000124212	5740_AT1
ENSG00000095303	5742_AT1
ENSG00000073756	5743_AT1
ENSG00000158079	138639_AT1
ENSG00000110536	114971_AT1
ENSG00000139304	374462_AT1
ENSG00000150787	5805_AT1
ENSG00000130508	7837_AT1
ENSG00000147485	137902_AT1
ENSG00000155893	92370_AT1
ENSG00000183010	5831_AT2
ENSG00000143811	29920_AT1
ENSG00000100994	5834_AT1
ENSG00000100504	5836_AT1
ENSG00000068976	5837_AT1
ENSG00000151552	5860_AT1
ENSG00000103485	23475_AT1
ENSG00000017797	10928_AT1
ENSG00000171174	64080_AT1
ENSG00000114115	5947_AT1
ENSG00000114113	5948_AT1
ENSG00000138207	5950_AT1
ENSG00000135437	5959_AT1
ENSG00000080511	50700_AT1
ENSG00000121039	157506_AT1
ENSG00000072042	51109_AT1
ENSG00000139988	145226_AT1
ENSG00000160439	112724_AT1
ENSG00000240857	57665_AT1
ENSG00000139547	8608_AT1
ENSG00000102032	5973_AT1
ENSG00000135002	55312_AT1
ENSG00000112077	6005_AT1
ENSG00000132677	57127_AT1
ENSG00000140519	51458_AT1
ENSG00000197713	6120_AT1
ENSG00000153574	22934_AT1
ENSG00000188846	9045_AT1
ENSG00000163684	11102_AT1
ENSG00000167325	6240_AT1
ENSG00000171848	6241_AT1
ENSG00000048392	50484_AT1
ENSG00000013392	112611_AT1
ENSG00000211456	22908_AT1
ENSG00000123453	1757_AT1
ENSG00000130066	6303_AT1
ENSG00000141504	112483_AT1
ENSG00000109929	6309_AT1
ENSG00000073060	949_AT1
ENSG00000244486	91179_AT1
ENSG00000099194	6319_AT1
ENSG00000145284	79966_AT1
ENSG00000116171	6342_AT1
ENSG00000073578	6389_AT1
ENSG00000117118	6390_AT1
ENSG00000143252	6391_AT1
ENSG00000204370	6392_AT1
ENSG00000170426	121214_AT1
ENSG00000170786	195814_AT1
ENSG00000184860	93517_AT1
ENSG00000183921	100288072_AT1
ENSG00000135094	10993_AT1
ENSG00000139410	113675_AT1
ENSG00000140612	23478_AT1
ENSG00000166562	90701_AT1
ENSG00000099381	9739_AT1
ENSG00000139718	23067_AT1
ENSG00000181555	29072_AT1
ENSG00000145391	80854_AT1
ENSG00000143379	9869_AT1
ENSG00000136169	83852_AT1
ENSG00000170364	6419_AT1
ENSG00000198964	259230_AT1
ENSG00000164023	166929_AT1
ENSG00000166224	8879_AT1
ENSG00000126821	81537_AT1
ENSG00000163082	130367_AT1
ENSG00000181523	6448_AT1
ENSG00000176974	6470_AT2
ENSG00000182199	6472_AT1
ENSG00000090402	6476_AT1
ENSG00000106688	6505_AT1
ENSG00000110436	6506_AT1
ENSG00000079215	6507_AT1
ENSG00000115902	6509_AT1
ENSG00000105281	6510_AT1
ENSG00000105143	6511_AT1
ENSG00000162383	6512_AT1
ENSG00000117394	6513_AT1
ENSG00000163581	6514_AT1
ENSG00000059804	6515_AT1
ENSG00000181856	6517_AT1
ENSG00000142583	6518_AT1
ENSG00000160326	11182_AT1
ENSG00000197241	155184_AT1
ENSG00000136856	29988_AT1
ENSG00000109667	56606_AT2
ENSG00000197496	81031_AT1
ENSG00000133460	66035_AT1
ENSG00000146411	154091_AT1
ENSG00000151229	114134_AT1
ENSG00000173262	144195_AT1
ENSG00000138079	6519_AT1
ENSG00000168003	6520_AT1
ENSG00000004939	6521_AT1
ENSG00000164889	6522_AT1
ENSG00000114923	6508_AT2
ENSG00000080493	8671_AT1
ENSG00000188687	57835_AT1
ENSG00000033867	9497_AT1
ENSG00000050438	9498_AT1
ENSG00000113073	83697_AT1
ENSG00000144290	57282_AT1
ENSG00000100170	6523_AT1
ENSG00000140675	6524_AT1
ENSG00000198743	6526_AT1
ENSG00000105641	6528_AT1
ENSG00000138074	8884_AT1
ENSG00000115665	60482_AT1
ENSG00000256870	160728_AT1
ENSG00000117834	200010_AT1
ENSG00000154025	125206_AT1
ENSG00000158865	115584_AT1
ENSG00000148942	159963_AT1
ENSG00000157103	6529_AT1
ENSG00000103546	6530_AT1
ENSG00000142319	6531_AT1
ENSG00000108576	6532_AT1
ENSG00000165970	9152_AT1
ENSG00000131389	6533_AT1
ENSG00000011083	6534_AT1
ENSG00000130821	6535_AT1
ENSG00000196517	6536_AT2
ENSG00000132164	6538_AT1
ENSG00000111181	6539_AT1
ENSG00000010379	6540_AT1
ENSG00000268104	11254_AT1
ENSG00000164363	348932_AT1
ENSG00000174358	340024_AT1
ENSG00000163817	54716_AT1
ENSG00000139514	6541_AT1
ENSG00000003989	6542_AT1
ENSG00000165349	84889_AT1
ENSG00000103257	8140_AT1
ENSG00000103064	9057_AT1
ENSG00000155465	9056_AT1
ENSG00000092068	23428_AT1
ENSG00000021488	11136_AT1
ENSG00000130876	56301_AT1
ENSG00000151012	23657_AT1
ENSG00000183023	6546_AT1
ENSG00000118160	6543_AT1
ENSG00000100678	6547_AT2
ENSG00000090020	6548_AT1
ENSG00000115616	6549_AT1
ENSG00000066230	6550_AT1
ENSG00000180251	389015_AT1
ENSG00000135740	6553_AT1
ENSG00000065923	84679_AT1
ENSG00000197818	23315_AT1
ENSG00000100652	6554_AT1
ENSG00000125255	6555_AT1
ENSG00000145283	345274_AT1
ENSG00000018280	6556_AT1
ENSG00000110911	4891_AT1
ENSG00000074803	6557_AT1
ENSG00000064651	6558_AT1
ENSG00000070915	6559_AT1
ENSG00000124067	6560_AT1
ENSG00000124140	57468_AT1
ENSG00000140199	9990_AT1
ENSG00000113504	10723_AT1
ENSG00000081800	6561_AT1
ENSG00000007216	9058_AT1
ENSG00000158296	64849_AT2
ENSG00000164707	26266_AT1
ENSG00000141485	284111_AT1
ENSG00000141469	6563_AT1
ENSG00000132874	8170_AT1
ENSG00000088386	6564_AT1
ENSG00000163406	6565_AT1
ENSG00000155380	6566_AT1
ENSG00000147100	6567_AT1
ENSG00000141526	9123_AT1
ENSG00000118596	9194_AT1
ENSG00000100156	23539_AT1
ENSG00000112394	117247_AT1
ENSG00000124568	6568_AT1
ENSG00000112337	10246_AT1
ENSG00000124564	10786_AT1
ENSG00000146039	10050_AT1
ENSG00000119899	26503_AT1
ENSG00000091664	57084_AT1
ENSG00000104888	57030_AT1
ENSG00000179520	246213_AT1
ENSG00000036565	6570_AT1
ENSG00000165646	6571_AT1
ENSG00000187714	6572_AT1
ENSG00000173638	6573_AT1
ENSG00000117479	10560_AT1
ENSG00000135917	80704_AT1
ENSG00000144136	6574_AT1
ENSG00000168575	6575_AT1
ENSG00000175003	6580_AT1
ENSG00000112499	6582_AT1
ENSG00000146477	6581_AT1
ENSG00000197208	6583_AT1
ENSG00000197375	6584_AT1
ENSG00000197901	9356_AT1
ENSG00000137204	10864_AT1
ENSG00000149452	9376_AT1
ENSG00000149742	114571_AT1
ENSG00000184999	387775_AT1
ENSG00000168065	55867_AT1
ENSG00000197891	116085_AT1
ENSG00000172940	9390_AT1
ENSG00000170482	9963_AT1
ENSG00000089057	9962_AT1
ENSG00000074621	9187_AT1
ENSG00000155886	25769_AT1
ENSG00000185052	57419_AT1
ENSG00000140090	123041_AT1
ENSG00000100075	6576_AT1
ENSG00000120329	83884_AT1
ENSG00000151729	291_AT1
ENSG00000005022	292_AT1
ENSG00000169100	293_AT1
ENSG00000183048	1468_AT1
ENSG00000108528	8402_AT1
ENSG00000115840	8604_AT1
ENSG00000004864	10165_AT1
ENSG00000102078	9016_AT1
ENSG00000102743	10166_AT1
ENSG00000122912	8034_AT1
ENSG00000100372	10478_AT1
ENSG00000182902	83733_AT1
ENSG00000125454	60386_AT1
ENSG00000178537	788_AT1
ENSG00000183032	89874_AT1
ENSG00000177542	79751_AT1
ENSG00000144741	115286_AT3
ENSG00000153291	9481_AT1
ENSG00000155287	81894_AT1
ENSG00000197119	123096_AT1
ENSG00000147454	51312_AT1
ENSG00000145217	10861_AT1
ENSG00000155850	1836_AT1
ENSG00000091138	1811_AT1
ENSG00000091137	5172_AT1
ENSG00000225697	65010_AT2
ENSG00000147606	115111_AT1
ENSG00000112053	116369_AT1
ENSG00000174502	115019_AT1
ENSG00000181045	284129_AT1
ENSG00000130304	376497_AT1
ENSG00000140284	11001_AT1
ENSG00000143554	11000_AT1
ENSG00000167114	10999_AT1
ENSG00000083807	10998_AT1
ENSG00000113396	28965_AT1
ENSG00000156222	9154_AT1
ENSG00000137860	9153_AT1
ENSG00000197506	64078_AT1
ENSG00000112759	2030_AT1
ENSG00000174669	3177_AT1
ENSG00000198246	55315_AT1
ENSG00000164638	222962_AT1
ENSG00000170385	7779_AT1
ENSG00000101438	140679_AT1
ENSG00000169359	9197_AT1
ENSG00000131183	6569_AT1
ENSG00000157765	10568_AT1
ENSG00000198569	142680_AT1
ENSG00000164414	10559_AT1
ENSG00000102100	7355_AT1
ENSG00000117620	23443_AT1
ENSG00000157593	347734_AT1
ENSG00000205060	84912_AT1
ENSG00000181830	55343_AT1
ENSG00000116704	23169_AT1
ENSG00000130958	11046_AT1
ENSG00000123643	206358_AT1
ENSG00000186335	153201_AT1
ENSG00000180773	120103_AT1
ENSG00000160190	54020_AT1
ENSG00000137700	2542_AT1
ENSG00000111371	81539_AT1
ENSG00000134294	54407_AT1
ENSG00000188338	10991_AT1
ENSG00000139209	55089_AT1
ENSG00000017483	92745_AT1
ENSG00000138449	30061_AT1
ENSG00000149150	8501_AT1
ENSG00000167703	124935_AT1
ENSG00000076351	113235_AT1
ENSG00000142494	55244_AT1
ENSG00000180638	146802_AT1
ENSG00000163959	200931_AT1
ENSG00000186198	123264_AT1
ENSG00000132517	55065_AT1
ENSG00000185803	79581_AT1
ENSG00000101276	113278_AT1
ENSG00000084453	6579_AT1
ENSG00000134538	10599_AT1
ENSG00000111700	28234_AT1
ENSG00000139155	53919_AT1
ENSG00000174640	6578_AT1
ENSG00000137491	11309_AT1
ENSG00000176463	28232_AT1
ENSG00000101187	28231_AT1
ENSG00000166311	6609_AT1
ENSG00000135587	6610_AT1
ENSG00000103056	55512_AT1
ENSG00000136699	55627_AT1
ENSG00000102172	6611_AT1
ENSG00000185420	64754_AT1
ENSG00000057252	6646_AT1
ENSG00000167780	8435_AT1
ENSG00000142168	6647_AT1
ENSG00000291237	6648_AT1
ENSG00000109610	6649_AT1
ENSG00000140263	6652_AT1
ENSG00000114902	28972_AT1
ENSG00000118363	9789_AT1
ENSG00000129128	60559_AT1
ENSG00000176170	8877_AT1
ENSG00000063176	56848_AT1
ENSG00000116096	6697_AT1
ENSG00000090054	10558_AT1
ENSG00000100596	9517_AT1
ENSG00000172296	55304_AT1
ENSG00000104549	6713_AT1
ENSG00000145545	6715_AT1
ENSG00000277893	6716_AT1
ENSG00000128039	79644_AT1
ENSG00000116649	6723_AT1
ENSG00000008513	6482_AT1
ENSG00000157350	6483_AT1
ENSG00000126091	6487_AT3
ENSG00000110080	6484_AT1
ENSG00000115525	8869_AT1
ENSG00000064225	10402_AT1
ENSG00000070526	55808_AT1
ENSG00000070731	10610_AT1
ENSG00000184005	256435_AT1
ENSG00000136840	27090_AT1
ENSG00000117069	81849_AT1
ENSG00000160408	30815_AT1
ENSG00000111728	6489_AT1
ENSG00000113532	7903_AT1
ENSG00000101638	29906_AT1
ENSG00000131748	10948_AT1
ENSG00000137868	64220_AT1
ENSG00000101846	412_AT1
ENSG00000134910	3703_AT1
ENSG00000163527	201595_AT1
ENSG00000136143	8803_AT1
ENSG00000163541	8802_AT1
ENSG00000172340	8801_AT1
ENSG00000196502	6817_AT3
ENSG00000197165	6799_AT1
ENSG00000261052	6818_AT2
ENSG00000173597	27284_AT1
ENSG00000198203	6819_AT1
ENSG00000109193	6783_AT1
ENSG00000105398	6822_AT1
ENSG00000088002	6820_AT2
ENSG00000130540	25830_AT1
ENSG00000139531	6821_AT1
ENSG00000101945	6839_AT1
ENSG00000152455	79723_AT1
ENSG00000159082	8867_AT1
ENSG00000078269	8871_AT1
ENSG00000177156	6888_AT1
ENSG00000198650	6898_AT1
ENSG00000105254	1155_AT1
ENSG00000059377	6916_AT1
ENSG00000110719	10312_AT2
ENSG00000151790	6999_AT1
ENSG00000099797	9524_AT1
ENSG00000205678	253017_AT1
ENSG00000180176	7054_AT3
ENSG00000185875	79896_AT1
ENSG00000259431	79178_AT1
ENSG00000167900	7083_AT1
ENSG00000166548	7084_AT1
ENSG00000149476	26007_AT1
ENSG00000163931	7086_AT1
ENSG00000007350	8277_AT1
ENSG00000151005	84076_AT1
ENSG00000149809	7108_AT1
ENSG00000142046	641649_AT1
ENSG00000185973	55217_AT1
ENSG00000116783	51086_AT1
ENSG00000111077	23371_AT1
ENSG00000129167	7166_AT1
ENSG00000139287	121278_AT1
ENSG00000111669	7167_AT1
ENSG00000196511	27010_AT1
ENSG00000115705	7173_AT1
ENSG00000166340	1200_AT1
ENSG00000172236	7177_AT1
ENSG00000197253	64499_AT1
ENSG00000095917	23430_AT1
ENSG00000132958	93492_AT1
ENSG00000118094	11181_AT1
ENSG00000128311	7263_AT1
ENSG00000104723	7991_AT1
ENSG00000198431	7296_AT3
ENSG00000184470	10587_AT1
ENSG00000025708	1890_AT1
ENSG00000176890	7298_AT1
ENSG00000077498	7299_AT1
ENSG00000107165	7306_AT1
ENSG00000117143	6675_AT1
ENSG00000197355	91373_AT1
ENSG00000130717	83549_AT1
ENSG00000143179	7371_AT1
ENSG00000198276	54963_AT1
ENSG00000109424	7350_AT1
ENSG00000175567	7351_AT1
ENSG00000175564	7352_AT1
