	0
ENSG00000007384	70.4653246451455
ENSG00000007392	364.4580969065605
ENSG00000007402	131.616957956204
ENSG00000007516	257.6214915222405
ENSG00000007520	110.8775358497975
9091_AT1	331.78979941039404
ENSG00000007545	424.195729860585
ENSG00000007908	1.04737692790459
ENSG00000007923	307.85436842122647
ENSG00000007933	9.809146172362896
ENSG00000007944	81.77847464102905
ENSG00000008018	186.56013372453998
ENSG00000008056	848.940916973181
ENSG00000008083	364.126615572697
ENSG00000008086	1031.8960253636885
ENSG00000008118	94.4886713305095
ENSG00000008128	202.780585591705
65220_AT1	299.792150684569
ENSG00000008226	27.6943779974697
ENSG00000008256	441.3006270924085
ENSG00000008277	724.5025374611735
ENSG00000008282	7.944858834294925
ENSG00000008283	179.271234408581
ENSG00000008294	1677.15895490724
ENSG00000008300	1231.03080013226
10157_AT1	186.160777932312
ENSG00000008324	4.03929167581565
ENSG00000008382	54.040239011801546
ENSG00000008394	92.06283214946211
ENSG00000008405	105.641275809879
ENSG00000008441	2088.150819471315
6482_AT1	306.554783159591
ENSG00000008516	9.095842869319934
ENSG00000008517	14.0901561477997
ENSG00000008710	5783.88743473596
ENSG00000008735	1469.77878886118
ENSG00000008838	356.212828459546
ENSG00000008853	520.7584401469285
ENSG00000008869	251.3799621513745
ENSG00000008952	729.6092791472915
ENSG00000008988	116.550930106159
ENSG00000009307	1291.79940745776
ENSG00000009335	425.0036932555725
ENSG00000009413	766.2854998217861
ENSG00000009694	140.0186624043775
ENSG00000009709	10.58507988552485
ENSG00000009724	2.61204007673858
ENSG00000009780	19.26643809307585
ENSG00000009790	15.9633824437987
ENSG00000009830	175.37683896828952
ENSG00000009844	107.6760605638855
ENSG00000009950	244.35819468459948
ENSG00000009954	736.3677057252385
ENSG00000010017	284.018226307994
ENSG00000010072	39.58351765874215
ENSG00000010165	124.21417701693099
ENSG00000010219	50.74378067274425
ENSG00000010244	329.8010090905405
7384_AT1	293.2975745566125
ENSG00000010270	73.77795324772295
ENSG00000010278	107.6771343359235
ENSG00000010282	217.1675928893425
ENSG00000010292	164.160382403497
ENSG00000010295	246.8724695817105
ENSG00000010310	20.12157796365365
ENSG00000010318	36.87267762942385
ENSG00000010319	68.6923637449194
ENSG00000010322	2120.33960767604
ENSG00000010327	399.254480168062
ENSG00000010361	91.84086258253944
6540_AT1	76.9706445866081
3423_AT1	3923.41325536672
ENSG00000010539	55.7543221116441
ENSG00000010610	59.18250814262785
ENSG00000010626	60.45873090300435
ENSG00000010671	5.148238584765025
ENSG00000010803	216.4231094314315
ENSG00000010810	657.6893907425605
ENSG00000010818	1819.53070292226
ENSG00000011007	213.025626643642
ENSG00000011009	102.4235945586115
ENSG00000011021	496.9782761521095
ENSG00000011028	93.27431390324719
ENSG00000011052	12.1172196420639
6534_AT1	226.5306225458395
ENSG00000011105	278.271555370266
ENSG00000011114	90.13453677833624
ENSG00000011132	130.9190422507715
ENSG00000011143	43.1684822656893
51099_AT1	95.74757549087175
ENSG00000011201	84.49194319215366
ENSG00000011243	468.7046409374565
ENSG00000011258	152.493348094641
ENSG00000011260	98.44836716980674
ENSG00000011275	527.322726554886
ENSG00000011295	241.16096889312348
ENSG00000011304	304.521136835905
ENSG00000011332	189.81639666232002
ENSG00000011347	1681.4087188958101
ENSG00000011376	203.0275281717535
5286_AT1	566.163121195214
ENSG00000011422	44.7567160490864
ENSG00000011426	471.0594033536135
ENSG00000011451	443.803704139561
ENSG00000011454	717.4849215708015
ENSG00000011465	105.759323805183
ENSG00000011478	29.4361828688975
ENSG00000011485	292.812822314099
ENSG00000011523	285.04481963938247
ENSG00000011566	253.90507993053052
ENSG00000011600	20.14191933427335
ENSG00000011638	6.90368157435112
ENSG00000011677	45.32046387569275
ENSG00000012048	86.6946584429707
ENSG00000012061	188.9069377988235
ENSG00000012124	200.24749017471498
ENSG00000012171	497.505063706951
ENSG00000012174	59.991827249217195
ENSG00000012211	24.410545984388698
ENSG00000012223	7.3232947623362605
2137_AT1	686.5795884192905
60481_AT1	231.959771132332
240_AT1	8.624329054502844
ENSG00000012817	34.7353130034541
ENSG00000012822	765.5096584950875
ENSG00000012963	114.9198728262825
ENSG00000012983	73.02085310492805
ENSG00000013016	527.4356981755325
ENSG00000013275	62.4190345182308
ENSG00000013288	390.79380476896847
ENSG00000013293	226.653712654024
ENSG00000013297	79.26464756090456
ENSG00000013306	235.51771274369452
ENSG00000013364	239.65435595496598
ENSG00000013374	87.41587860471715
5238_AT1	147.5045447316105
112611_AT1	54.2672378172588
ENSG00000013441	542.49051379296
ENSG00000013503	48.17274070247875
ENSG00000013523	22.60214608040885
ENSG00000013561	185.30846227232348
ENSG00000013563	71.49596711930954
ENSG00000013573	165.2788017883305
ENSG00000013583	45.943410340202604
ENSG00000013619	21.81371056255645
ENSG00000013725	20.9275637247898
ENSG00000013810	107.3528588546175
ENSG00000014123	87.76809174828244
ENSG00000014138	48.689631836294296
ENSG00000014164	124.7641929336565
ENSG00000014216	198.7067386631345
ENSG00000014257	8.81940818619842
4190_AT1	367.6399447874745
ENSG00000014824	248.4149297889055
ENSG00000014914	66.1294108760974
ENSG00000014919	84.80493414615461
ENSG00000015133	95.5309869768875
ENSG00000015153	198.1354736282275
ENSG00000015171	544.272952964436
ENSG00000015285	21.8808385670322
ENSG00000015475	108.9723510817585
ENSG00000015479	1535.480843739105
29881_AT1	10.256536034635255
64132_AT1	165.908668710701
ENSG00000015568	1218.331337930665
ENSG00000015592	350.80563053799
ENSG00000015676	1146.40654650271
55349_AT1	301.4935025552105
ENSG00000016402	7.676615726598725
ENSG00000016602	18.945964517169948
55830_AT1	87.74403678990686
ENSG00000017260	388.178320992722
92745_AT1	57.684672323381704
10928_AT1	527.129474481954
ENSG00000018189	932.1911469911224
ENSG00000018236	960.6077226375339
6556_AT1	115.71857192992499
ENSG00000018408	130.69884679192
ENSG00000018510	7.612901459852409
ENSG00000018610	41.80490501942145
477_AT1	6777.530518789485
ENSG00000018699	51.1770378864349
ENSG00000018869	27.907173492552502
ENSG00000019102	8.7086543556704
ENSG00000019144	1381.80352112111
ENSG00000019485	248.515520901173
ENSG00000019505	440.163057001924
ENSG00000019549	4.04255209342705
ENSG00000019582	56.996558708724606
ENSG00000019991	56.0887471293734
ENSG00000019995	382.00345873721653
ENSG00000020129	3359.3218026346103
ENSG00000020181	209.86234918435952
ENSG00000020256	86.97263991906715
ENSG00000020426	105.1921544139456
ENSG00000020577	981.933662176931
ENSG00000020633	1.7075624758879449
ENSG00000020922	47.70143110092725
ENSG00000021300	2484.45223243818
ENSG00000021355	49.19782141402705
64816_AT2	8.85126398400101
11136_AT1	10.06834490102732
ENSG00000021574	127.45074884334949
ENSG00000021645	255.393730430057
ENSG00000021762	312.830705808928
ENSG00000021776	300.795942344853
1373_AT1	57.25477944309959
ENSG00000022267	376.6913891143825
ENSG00000022277	202.7283103485595
ENSG00000022355	336.51910200722
ENSG00000022556	9.467612373787066
ENSG00000022567	708.139187441622
ENSG00000022840	578.3943486651219
ENSG00000022976	38.81215435822655
ENSG00000023041	89.20636913617611
ENSG00000023171	1249.44699485037
ENSG00000023191	185.3000484809
4719_AT1	475.833906834581
ENSG00000023287	766.381839618222
ENSG00000023318	133.5135515606145
211_AT2	141.45342461393
ENSG00000023445	20.88359147915505
ENSG00000023516	1363.62786899671
51022_AT2	78.5034220826794
ENSG00000023608	39.5059794447263
51071_AT1	25.934340315335852
ENSG00000023734	217.894602073848
1244_AT1	16.1594524848324
ENSG00000023892	31.318146058470248
ENSG00000023902	268.35647763711745
2730_AT1	109.6224928263855
ENSG00000024048	40.212385886859096
ENSG00000024422	178.3357163974875
ENSG00000024526	9.200471051411899
ENSG00000025039	274.1041567200165
ENSG00000025156	70.62281948299885
ENSG00000025293	367.6668758867105
8630_AT1	24.996413446346452
ENSG00000025434	45.87100800975635
1890_AT1	63.4046140718206
ENSG00000025770	263.1039743048285
ENSG00000025772	73.1005396169875
ENSG00000025796	217.941087889057
ENSG00000025800	516.498108807032
ENSG00000026025	965.9413596450211
ENSG00000026036	277.77264429296497
ENSG00000026103	42.912640916471204
ENSG00000026297	191.98578595862898
ENSG00000026508	59.00400844744385
ENSG00000026559	48.3700560026336
56895_AT1	540.5913495521115
ENSG00000026751	4.076641744464515
ENSG00000026950	52.1588023604951
ENSG00000027001	40.6206266111164
ENSG00000027075	73.89964409562515
ENSG00000027644	9.576066590036945
ENSG00000027697	67.58025711925305
11285_AT1	88.32637761101455
ENSG00000028116	66.15714826666076
ENSG00000028137	145.0062952180085
ENSG00000028203	368.73891626550153
ENSG00000028277	67.90862308417866
ENSG00000028310	321.1549324497505
ENSG00000028528	585.2538712629245
ENSG00000028839	62.476792949679506
ENSG00000029153	136.84445695296102
ENSG00000029363	724.6452773642754
ENSG00000029364	211.6999818045555
ENSG00000029534	532.6182777264526
ENSG00000029639	35.109673060808
ENSG00000029725	672.43668513085
ENSG00000029993	38.5897122509625
ENSG00000030066	181.5338808988695
ENSG00000030110	73.57191480502084
ENSG00000030304	2.603565443603965
ENSG00000030419	148.434368369205
ENSG00000030582	204.259922219895
ENSG00000031003	491.194682249497
ENSG00000031081	423.73240000899045
ENSG00000031691	7.5331893154788645
ENSG00000031698	354.16439540218346
ENSG00000031823	407.0706452612145
ENSG00000032219	294.524774487757
ENSG00000032389	98.87437729457095
ENSG00000032444	505.06471273814
ENSG00000032742	32.44042382368585
ENSG00000033011	55.418936077452045
ENSG00000033030	171.982142713993
ENSG00000033050	223.24173762983202
54480_AT1	341.68811495593695
ENSG00000033122	437.55614025983004
ENSG00000033170	367.3982152417685
ENSG00000033178	264.3419975036305
ENSG00000033327	774.5331873479955
535_AT1	646.2146241378065
ENSG00000033800	96.6071367944876
9497_AT1	356.386515315453
ENSG00000034053	349.6885893012065
ENSG00000034152	133.2564539354875
ENSG00000034239	10.272558396528101
ENSG00000034510	442.5118694973155
ENSG00000034533	12.72005858264035
ENSG00000034677	327.305874321022
ENSG00000034693	64.93425766098595
ENSG00000034713	213.7061256918575
ENSG00000035115	284.4313704985505
ENSG00000035141	38.07756467132895
ENSG00000035403	166.82514862867
ENSG00000035499	11.410438223136701
ENSG00000035664	101.0101550680485
ENSG00000035681	191.218807074133
ENSG00000035687	160.661665702193
ENSG00000035862	614.0917986651895
ENSG00000035928	242.6243868105585
ENSG00000036054	109.350206440043
ENSG00000036257	320.66913331342
ENSG00000036448	51.402798420988546
10858_AT1	406.513937620742
ENSG00000036549	298.38943499929053
ENSG00000036672	181.69928509107848
ENSG00000037042	293.035180841242
ENSG00000037241	16.7469262689271
ENSG00000037280	64.00636202814245
ENSG00000037474	190.489499357033
ENSG00000037637	251.65793497340547
ENSG00000037749	111.52980194230051
ENSG00000037757	110.722270827674
ENSG00000037897	7.378536352885385
175_AT1	9.67067928367862
ENSG00000038210	27.16903875993695
ENSG00000038219	1011.653322120673
27430_AT2	111.810910907564
ENSG00000038295	15.4308309902138
ENSG00000038358	433.22472834055395
ENSG00000038382	2610.594036630705
ENSG00000038427	931.348625285319
ENSG00000038532	695.5483918032126
ENSG00000038945	34.674524021077346
ENSG00000039068	35.19426148415815
ENSG00000039123	205.740598998587
ENSG00000039139	3.54458272270395
ENSG00000039319	509.74052524205104
ENSG00000039523	738.5333125958659
ENSG00000039560	107.2398992891165
ENSG00000039650	122.321623172486
ENSG00000040199	339.5454890095575
ENSG00000040275	58.453399260991105
ENSG00000040341	423.6582142828005
ENSG00000040487	90.83265307773145
ENSG00000040531	36.77371499354765
ENSG00000040608	173.4712463262255
ENSG00000040633	99.70312356883186
ENSG00000040731	135.6034621311115
3631_AT1	654.2180430813115
ENSG00000041353	23.7295777726685
ENSG00000041357	91.24858555345594
ENSG00000041515	97.36162840638185
ENSG00000041802	123.73700249784949
ENSG00000041880	19.210437959120952
ENSG00000041982	89.78564834103055
ENSG00000041988	100.24384436968055
ENSG00000042062	52.9795083409166
ENSG00000042088	62.24276856809225
ENSG00000042286	70.26221332792744
ENSG00000042304	7.0495598857007895
ENSG00000042317	98.95771684045644
ENSG00000042429	150.0186681456075
ENSG00000042445	121.4226898233805
ENSG00000042493	44.492856648775856
ENSG00000042753	33.59318949478285
ENSG00000042781	42.03613099031905
ENSG00000042832	13.116610424185051
ENSG00000042980	56.6435055502076
ENSG00000043039	4.710030202265029
ENSG00000043093	268.1152650441925
ENSG00000043143	830.6972438393295
ENSG00000043355	97.6311847215076
ENSG00000043462	30.067279515623248
ENSG00000043514	119.614864656801
ENSG00000043591	134.6151111185655
ENSG00000044090	70.5040375690404
ENSG00000044115	745.1447976581135
ENSG00000044446	195.10794061443698
ENSG00000044459	97.99825678558015
ENSG00000044524	100.5494510428245
ENSG00000044574	477.4507378304555
ENSG00000046604	4.995787470245355
ENSG00000046647	41.38811746890555
ENSG00000046651	48.1574888720245
ENSG00000046653	2041.5456482251798
ENSG00000046889	788.9648286595291
ENSG00000047056	459.032379079273
ENSG00000047188	286.070953566164
56474_AT1	92.59658308177166
51606_AT2	190.300706583826
ENSG00000047315	148.0445336299515
ENSG00000047346	283.237592202222
ENSG00000047365	1094.946878036385
ENSG00000047410	871.1615330543791
1356_AT1	99.6590442160648
ENSG00000047578	365.30448580128746
ENSG00000047579	38.7642304980628
ENSG00000047597	42.78871542294165
ENSG00000047617	76.62929910347405
ENSG00000047621	117.43165662532749
ENSG00000047634	45.11909885391715
ENSG00000047644	6.00040372779387
ENSG00000047648	33.90603426517845
ENSG00000047662	68.60845282738461
ENSG00000047849	3874.40045834609
ENSG00000047932	167.575568349293
ENSG00000047936	46.2950592755647
ENSG00000048028	173.4294535480745
ENSG00000048052	234.6939041474485
ENSG00000048140	217.034737070635
ENSG00000048162	10.35142529419509
ENSG00000048342	43.89822324199325
50484_AT1	139.29020926109803
ENSG00000048405	197.5242394872815
ENSG00000048471	367.5825522145945
ENSG00000048540	551.1413704227284
ENSG00000048544	71.2795445848173
ENSG00000048649	378.8650052981575
ENSG00000048707	2115.486043091645
ENSG00000048740	1308.13941301322
ENSG00000048828	633.816716614777
ENSG00000048991	952.2779399538955
ENSG00000049089	295.2626496407375
ENSG00000049130	96.48231057252454
ENSG00000049167	36.06107855645695
ENSG00000049192	17.65831451396035
9563_AT1	37.5996793768865
ENSG00000049245	167.0312292133265
ENSG00000049246	434.31013741950255
ENSG00000049249	37.2877406805482
ENSG00000049283	85.16670141752425
ENSG00000049323	130.754568007484
ENSG00000049449	8.38824078146558
ENSG00000049540	100.79417452582105
ENSG00000049541	42.5177696959707
ENSG00000049618	1225.3279888125498
ENSG00000049656	146.0893681578885
ENSG00000049759	793.140253895847
ENSG00000049769	365.1340780640715
3074_AT1	65.49298575045935
ENSG00000049883	96.6287882324076
ENSG00000050030	95.17344853498994
ENSG00000050130	68.5682942002899
ENSG00000050165	1978.046452621785
ENSG00000050327	6.2060333001312795
ENSG00000050344	5.449886558130135
ENSG00000050393	182.963859760327
ENSG00000050405	94.0446649411034
ENSG00000050426	185.593040981873
9498_AT1	909.4053139134076
ENSG00000050555	45.5798282287658
ENSG00000050628	3.13399266981828
ENSG00000050730	8.73342528932395
ENSG00000050748	392.76611182847046
ENSG00000050767	47.73447156965695
ENSG00000050820	408.7960220707595
ENSG00000051009	107.888068410695
ENSG00000051108	338.6769108929455
ENSG00000051128	154.2475371948415
ENSG00000051180	6.967160901253185
ENSG00000051341	13.0362768691225
5291_AT1	249.88808552194502
ENSG00000051523	66.4133912221982
ENSG00000051596	29.36126358978475
ENSG00000051620	100.6358733406052
ENSG00000051825	413.305984960132
ENSG00000052126	521.5324439624865
ENSG00000052344	9.40128438538343
ENSG00000052723	119.062131860209
ENSG00000052749	261.066675835356
ENSG00000052795	401.3299036622555
6307_AT1	113.8890622887105
ENSG00000052841	391.71310552790453
ENSG00000052850	5.57915228776758
ENSG00000053108	275.25191864711155
ENSG00000053254	594.2496598132515
8574_AT1	12.1235633469555
ENSG00000053372	71.11682587958975
ENSG00000053438	49.964392528530155
ENSG00000053501	75.1858711229787
ENSG00000053524	421.27003292701204
ENSG00000053702	78.33260380109185
ENSG00000053747	56.5186870296244
ENSG00000053770	336.47817408113497
ENSG00000053900	77.4600886068538
ENSG00000053918	18.56925983339
ENSG00000054116	110.48805935381449
ENSG00000054118	468.902094042198
29085_AT1	109.945609701238
954_AT1	37.73360471122945
ENSG00000054219	20.10455388611275
ENSG00000054267	493.8756951883815
ENSG00000054277	84.90608772633345
ENSG00000054282	127.4288049707325
ENSG00000054356	941.338850757247
ENSG00000054392	20.16299603286935
ENSG00000054523	3965.371820603145
ENSG00000054598	52.00985903415845
ENSG00000054611	224.1928752204025
ENSG00000054654	813.5852121578835
ENSG00000054690	1269.583156097295
ENSG00000054793	1938.70770486128
ENSG00000054803	52.4175639877088
ENSG00000054965	1832.65221668488
ENSG00000054967	117.327443391873
2581_AT1	158.248310260182
ENSG00000055044	114.1921526141785
ENSG00000055070	300.3000816042435
ENSG00000055118	148.4853399808915
ENSG00000055130	283.521035689349
ENSG00000055147	70.7183182393743
ENSG00000055163	1510.3683659919102
ENSG00000055208	428.04291658359
ENSG00000055211	88.7248835419656
ENSG00000055332	475.36066382275
ENSG00000055483	340.6376583674395
58508_AT1	356.5539220931205
ENSG00000055732	13.51799333746785
ENSG00000055813	227.6680182405945
ENSG00000055917	233.09531304941248
ENSG00000055950	103.7872754763215
ENSG00000055955	44.85625564822105
ENSG00000056050	26.99412444332355
ENSG00000056097	632.160358691078
ENSG00000056277	27.99423788708415
ENSG00000056487	110.467315704369
ENSG00000056558	112.82299185454349
ENSG00000056586	619.4818924860886
ENSG00000056736	107.2630634163059
ENSG00000056972	116.1053600024035
8908_AT1	48.46633575773595
ENSG00000057019	169.5333506032785
6646_AT1	169.0212738456305
ENSG00000057294	7.171309567326805
ENSG00000057468	20.297326335408748
ENSG00000057593	4.95966719209198
ENSG00000057608	278.309257058885
ENSG00000057657	44.54654732324235
ENSG00000057663	94.84887787335504
ENSG00000057704	187.420239886512
ENSG00000057757	152.944878344987
ENSG00000057935	464.2843912248365
ENSG00000058056	138.465560681851
ENSG00000058063	234.6010150629925
ENSG00000058091	496.583983432333
ENSG00000058262	483.95751633710904
ENSG00000058272	632.509827571452
ENSG00000058335	488.3362148736635
ENSG00000058404	1864.75106051568
ENSG00000058453	674.1292453867255
ENSG00000058600	217.5921052905285
493_AT1	867.4217219359165
ENSG00000058673	643.7929950551165
ENSG00000058729	55.7952941314749
ENSG00000058799	53.300109076481405
ENSG00000058804	48.081072792444004
1608_AT1	620.5470178962389
ENSG00000059122	437.840603928491
ENSG00000059145	174.09791873133548
6916_AT1	28.46323112474715
ENSG00000059378	52.7551503164527
5832_AT1	103.132580711394
ENSG00000059588	346.772312163199
ENSG00000059691	112.9577683249795
ENSG00000059728	171.984207601917
ENSG00000059758	412.733518188912
ENSG00000059769	23.3048707049271
6515_AT1	331.45446879904
ENSG00000059915	1865.15714593979
ENSG00000060069	51.8414886542118
ENSG00000060138	170.5328486701345
ENSG00000060140	21.1504851700492
ENSG00000060237	4216.430477047525
ENSG00000060339	355.3424158687795
ENSG00000060491	526.0200295210735
ENSG00000060558	24.82703444706345
ENSG00000060656	422.1695829302415
ENSG00000060688	67.83226386280155
ENSG00000060709	475.1535576718975
ENSG00000060718	250.110342952586
ENSG00000060749	351.1638739512665
51660_AT1	95.58653820894034
30_AT1	204.8305212290905
586_AT1	159.4107593813215
ENSG00000061273	443.7141927913875
ENSG00000061337	467.71963984844854
ENSG00000061455	25.6901769833756
ENSG00000061656	21.79354169999505
ENSG00000061676	1255.641814702795
ENSG00000061794	79.0161394067776
ENSG00000061918	108.5442517264625
ENSG00000061936	346.0578834927385
ENSG00000061938	1239.78704729987
ENSG00000061987	589.0998055249324
ENSG00000062038	44.2522126220857
ENSG00000062096	5.568001845827605
ENSG00000062194	533.1030556504916
84649_AT1	58.79816232135125
ENSG00000062370	26.0573467959393
1431_AT1	433.28988589098253
ENSG00000062524	13.690361997540549
ENSG00000062582	72.40786221591735
ENSG00000062598	310.8254287053495
ENSG00000062650	310.524194014849
ENSG00000062716	209.5793953688125
ENSG00000062725	306.48555162397247
ENSG00000062822	47.4198689450834
ENSG00000063015	124.950900539907
ENSG00000063046	369.2588489462085
ENSG00000063127	18.709184245843048
ENSG00000063169	105.6337793765185
56848_AT1	323.636696113208
ENSG00000063177	681.752734737933
ENSG00000063180	737.733675003037
ENSG00000063241	82.76172858129296
ENSG00000063244	496.2775513011575
ENSG00000063245	925.5815406522336
ENSG00000063322	279.7671723217495
ENSG00000063438	3.519926578606765
ENSG00000063587	59.7291140253985
8776_AT1	201.8159585509735
ENSG00000063660	960.2125521054866
ENSG00000063761	58.4472989059156
3029_AT1	337.922503416969
ENSG00000063978	223.20168147398653
ENSG00000064012	30.4819649692697
ENSG00000064042	1266.45717241508
ENSG00000064102	58.58853650417615
ENSG00000064115	233.49179889547202
ENSG00000064199	10.4118313705494
ENSG00000064201	4.082107546258805
ENSG00000064205	11.52358790131995
10402_AT1	135.3652095454975
ENSG00000064270	23.70204606645235
ENSG00000064300	31.6215825943477
ENSG00000064309	110.544803633747
ENSG00000064313	145.07374867306652
ENSG00000064393	10211.563405174591
ENSG00000064419	119.61355308351801
ENSG00000064489	13.0852511575051
ENSG00000064490	57.3000808977652
ENSG00000064545	77.2694010428657
ENSG00000064547	28.881654507015902
5476_AT1	77.683832835578
ENSG00000064607	1595.0914922627
6558_AT1	601.3447153783254
ENSG00000064652	46.0989260615381
ENSG00000064655	53.0807256475961
ENSG00000064666	37.96474604981175
ENSG00000064687	320.626284847727
ENSG00000064692	43.91362526943465
ENSG00000064703	35.21860681069245
ENSG00000064726	366.1113737232775
ENSG00000064763	90.07213497455359
ENSG00000064787	2390.11209504838
ENSG00000064886	6.947524994870795
ENSG00000064932	169.27437252982298
ENSG00000064933	86.4808077544393
ENSG00000064961	111.0744497768685
ENSG00000064989	54.18546558240615
ENSG00000064995	78.27107547971676
ENSG00000064999	706.4384486414306
ENSG00000065000	515.6410336945585
ENSG00000065029	176.6058298961305
ENSG00000065054	292.76740181110847
ENSG00000065057	54.96828833491925
ENSG00000065060	264.89912622058546
ENSG00000065135	198.373968942381
ENSG00000065150	584.8645503107914
4942_AT1	164.70648831142648
ENSG00000065183	104.98855933374
ENSG00000065243	310.66923425142147
ENSG00000065268	44.93670739683605
ENSG00000065308	86.6545360827473
ENSG00000065320	85.07216259265185
ENSG00000065325	7.12401513796923
ENSG00000065328	2.762982921042195
1606_AT1	122.9528377748195
